id,member_id,ctime,note,ip_address,appcomponent,module,section,do
6996,1,2015-05-10T13:19:14Z,Edited Member 'Cuteboy' account,5.228.66.104,members,members,members,member_edit
6997,1,2015-05-11T07:45:56Z,1 Member Registration Approved: Xav,5.228.66.104,members,ajax,members,do_validating
6998,1,2015-05-11T15:44:44Z,Edited Member 'mengligiraykhan' account,5.228.66.104,members,members,members,member_edit
6999,1,2015-05-11T19:00:19Z,1 Member Registration Approved: Sinimusta,5.228.66.104,members,ajax,members,do_validating
7000,1,2015-05-11T19:00:19Z,"1 Member Registration Approved: cpt_nemo, cpt_nemo",5.228.66.104,members,ajax,members,do_validating
7001,1,2015-05-12T07:53:00Z,1 Member Registration Approved: brahmsboy,5.228.66.104,members,ajax,members,do_validating
7002,1,2015-05-12T22:36:17Z,Changed member's display name 'ÐÐ»Ð¸ÑˆÐµÑ€ Ð½Ðµ Ð±ÐµÐ»Ñ‹Ð¹' to 'Ð”Ð¶Ð¾ Ð´ÐµÐ±Ð¸Ð»',5.228.66.104,members,members,editform,save_display_name
7003,1,2015-05-13T16:49:52Z,1 Member Registration Approved: Wewelsburg,5.228.66.104,members,ajax,members,do_validating
7004,1,2015-05-13T16:50:05Z,1 Member Registration Approved: B.Bitterburg,5.228.66.104,members,ajax,members,do_validating
7005,1,2015-05-13T16:50:17Z,1 Member Registration Approved: h8chanz,5.228.66.104,members,ajax,members,do_validating
7006,1,2015-05-13T16:50:53Z,1 Member Registration Approved: silokhawk,5.228.66.104,members,ajax,members,do_validating
7007,1,2015-05-13T19:00:11Z,1 Member Registration Approved: Azsorious,5.228.66.104,members,ajax,members,do_validating
7008,1,2015-05-14T10:18:37Z,1 Member Registration Approved: bmw,5.228.66.104,members,ajax,members,do_validating
7009,1,2015-05-15T08:41:32Z,Edited Member 'Snellman' account,5.228.66.104,members,members,members,member_edit
7010,1,2015-05-15T08:42:59Z,Edited Member 'Snellman' account,5.228.66.104,members,members,members,member_edit
7011,1,2015-05-16T09:41:44Z,1 Member Registration Approved: Nihonjin Militarist,5.228.66.104,members,ajax,members,do_validating
7012,1,2015-05-16T14:35:20Z,Edited Member 'Snellman' account,5.228.66.104,members,members,members,member_edit
7013,1,2015-05-18T19:27:29Z,1 Member Registration Approved: Wodwo,5.228.66.104,members,ajax,members,do_validating
7014,1,2015-05-18T19:27:30Z,1 Member Registration Approved: Neit,5.228.66.104,members,ajax,members,do_validating
7015,1,2015-05-19T23:23:46Z,1 Member Registration Approved: Jakob Johanssen,5.228.66.104,members,ajax,members,do_validating
7016,1,2015-05-19T23:29:06Z,Deleted Member(s): Azsorious,5.228.66.104,members,ajax,members,do_delete
7017,1,2015-05-19T23:29:20Z,Deleted Member(s): silokhawk,5.228.66.104,members,ajax,members,do_delete
7018,1,2015-05-19T23:29:32Z,Deleted Member(s): Warsie,5.228.66.104,members,ajax,members,do_delete
7019,1,2015-05-19T23:29:45Z,Deleted Member(s): Snake,5.228.66.104,members,ajax,members,do_delete
7020,1,2015-05-19T23:29:54Z,Deleted Member(s): Crushric,5.228.66.104,members,ajax,members,do_delete
7021,1,2015-05-19T23:30:13Z,Deleted Member(s): Polaris,5.228.66.104,members,ajax,members,do_delete
7022,1,2015-05-19T23:30:22Z,Deleted Member(s): Cosmic Caucasian,5.228.66.104,members,ajax,members,do_delete
7023,1,2015-05-19T23:30:33Z,Deleted Member(s): Marchmellow,5.228.66.104,members,ajax,members,do_delete
7024,1,2015-05-19T23:30:44Z,Deleted Member(s): iconodule,5.228.66.104,members,ajax,members,do_delete
7025,1,2015-05-19T23:30:53Z,Deleted Member(s): Dog,5.228.66.104,members,ajax,members,do_delete
7026,1,2015-05-19T23:31:07Z,Deleted Member(s): RaceWarMyow,5.228.66.104,members,ajax,members,do_delete
7027,1,2015-05-19T23:31:17Z,Deleted Member(s): Kalifornian,5.228.66.104,members,ajax,members,do_delete
7028,1,2015-05-19T23:34:01Z,Deleted Member(s): NobodySpecial,5.228.66.104,members,ajax,members,do_delete
7029,1,2015-05-19T23:45:08Z,Deleted Member(s): dian kelsen,5.228.66.104,members,ajax,members,do_delete
7030,1,2015-05-19T23:45:17Z,Deleted Member(s): natalnation,5.228.66.104,members,ajax,members,do_delete
7031,1,2015-05-19T23:45:19Z,Deleted Member(s): raeviik,5.228.66.104,members,ajax,members,do_delete
7032,1,2015-05-19T23:45:26Z,Deleted Member(s): domobranec,5.228.66.104,members,ajax,members,do_delete
7033,1,2015-05-19T23:45:35Z,Deleted Member(s): DeadLokk,5.228.66.104,members,ajax,members,do_delete
7034,1,2015-05-19T23:45:42Z,Deleted Member(s): GodisMyCoPil0t,5.228.66.104,members,ajax,members,do_delete
7035,1,2015-05-19T23:45:52Z,Deleted Member(s): NurhaciCuyen,5.228.66.104,members,ajax,members,do_delete
7036,1,2015-05-19T23:51:49Z,Deleted Member(s): victor1987@hotmail.com,5.228.66.104,members,ajax,members,do_delete
7037,1,2015-05-19T23:51:58Z,Deleted Member(s): E1893,5.228.66.104,members,ajax,members,do_delete
7038,1,2015-05-19T23:52:21Z,Deleted Member(s): ironmarchmex91,5.228.66.104,members,ajax,members,do_delete
7039,1,2015-05-19T23:52:33Z,Deleted Member(s): brandon_bajza@yahoo.com,5.228.66.104,members,ajax,members,do_delete
7040,1,2015-05-19T23:52:55Z,Deleted Member(s): Rin Kagamine,5.228.66.104,members,ajax,members,do_delete
7041,1,2015-05-19T23:53:01Z,Deleted Member(s): Atrenian,5.228.66.104,members,ajax,members,do_delete
7042,1,2015-05-19T23:53:09Z,Deleted Member(s): AdmiralAegir,5.228.66.104,members,ajax,members,do_delete
7043,1,2015-05-19T23:53:15Z,Deleted Member(s): fascism is love,5.228.66.104,members,ajax,members,do_delete
7044,1,2015-05-19T23:53:51Z,Deleted Member(s): TheSun,5.228.66.104,members,ajax,members,do_delete
7045,1,2015-05-19T23:57:46Z,Deleted Member(s): elksworth,5.228.66.104,members,ajax,members,do_delete
7046,1,2015-05-19T23:57:54Z,Deleted Member(s): Stiefel,5.228.66.104,members,ajax,members,do_delete
7047,1,2015-05-19T23:58:02Z,Deleted Member(s): fakedocs,5.228.66.104,members,ajax,members,do_delete
7048,1,2015-05-19T23:58:07Z,Deleted Member(s): Russian Bear,5.228.66.104,members,ajax,members,do_delete
7049,1,2015-05-19T23:58:13Z,Deleted Member(s): Consul,5.228.66.104,members,ajax,members,do_delete
7050,1,2015-05-19T23:58:23Z,Deleted Member(s): GreywolfTR,5.228.66.104,members,ajax,members,do_delete
7051,1,2015-05-19T23:58:29Z,Deleted Member(s): OdalRune,5.228.66.104,members,ajax,members,do_delete
7052,1,2015-05-19T23:58:40Z,Deleted Member(s): NatSocAnselm,5.228.66.104,members,ajax,members,do_delete
7053,1,2015-05-19T23:59:41Z,Deleted Member(s): Jacob McCann,5.228.66.104,members,ajax,members,do_delete
7054,1,2015-05-19T23:59:50Z,Deleted Member(s): Artemiy,5.228.66.104,members,ajax,members,do_delete
7055,1,2015-05-19T23:59:56Z,Deleted Member(s): Camicia Nera,5.228.66.104,members,ajax,members,do_delete
7056,1,2015-05-20T06:29:20Z,1 Member Registration Approved: Ulaidian,5.228.66.104,members,ajax,members,do_validating
7057,1,2015-05-20T06:29:37Z,1 Member Registration Approved: ManAmongtheRuins,5.228.66.104,members,ajax,members,do_validating
7058,1,2015-05-21T08:09:05Z,1 Member Registration Approved: BrandonBurger,5.228.66.104,members,ajax,members,do_validating
7059,1,2015-05-22T13:12:24Z,1 Member Registration Approved: 8ch/pen/,5.228.66.104,members,ajax,members,do_validating
7060,1,2015-05-22T13:12:50Z,1 Member Registration Approved: trollingyou,5.228.66.104,members,ajax,members,do_validating
7061,1,2015-05-22T13:13:40Z,Edited Member 'Raedwald28' account,5.228.66.104,members,members,members,member_edit
7062,1,2015-05-22T13:13:49Z,Altered ban status for member Raedwald28,5.228.66.104,members,members,members,ban_member
7063,1,2015-05-22T16:35:26Z,Edited Member 'Ð¦Ð¾Ð½qÑƒÐµÑÑ‚' account,5.228.66.104,members,members,members,member_edit
7064,1,2015-05-22T22:24:41Z,1 Member Registration Approved: Danuvn,5.228.66.104,members,ajax,members,do_validating
7065,1,2015-05-23T11:07:57Z,1 Member Registration Approved: Rampant Red Fox,5.228.66.104,members,ajax,members,do_validating
7066,1,2015-05-24T19:59:13Z,"1 Member Registration Approved: Italienfeldzug, Italienfeldzug",5.228.66.104,members,ajax,members,do_validating
7067,1,2015-05-24T19:59:13Z,1 Member Registration Approved: dolg,5.228.66.104,members,ajax,members,do_validating
7068,1,2015-05-25T15:32:31Z,1 Member Registration Approved: NordicStormcloack,5.228.66.104,members,ajax,members,do_validating
7069,1,2015-05-26T20:54:01Z,Edited Member 'GeneralplanOst' account,5.228.66.104,members,members,members,member_edit
7070,1,2015-05-27T22:07:41Z,1 Member Registration Approved: SteelFront,5.228.66.104,members,ajax,members,do_validating
7071,1,2015-05-27T22:08:21Z,Altered ban status for member CanadianNazi,5.228.66.104,members,members,members,ban_member
7072,1,2015-05-27T22:08:50Z,Edited Member 'CanadianNazi' account,5.228.66.104,members,members,members,member_edit
7073,1,2015-05-29T10:55:33Z,1 Member Registration Approved: HermannTheGerman,5.228.66.104,members,ajax,members,do_validating
7074,1,2015-05-29T10:55:47Z,1 Member Registration Approved: OrthodoxAryan,5.228.66.104,members,ajax,members,do_validating
7075,1,2015-05-31T06:40:53Z,1 Member Registration Approved: Burattinaio Valentine,5.228.66.104,members,ajax,members,do_validating
7076,1,2015-05-31T06:40:55Z,1 Member Registration Approved: reichsadler,5.228.66.104,members,ajax,members,do_validating
7077,1,2015-05-31T06:40:57Z,1 Member Registration Approved: throwaway,5.228.66.104,members,ajax,members,do_validating
7078,1,2015-06-01T12:33:26Z,1 Member Registration Approved: Free_Frankfurt_88,5.228.66.104,members,ajax,members,do_validating
7079,1,2015-06-01T12:33:41Z,1 Member Registration Approved: Funter88,5.228.66.104,members,ajax,members,do_validating
7080,1,2015-06-01T12:33:52Z,1 Member Registration Approved: WinOrDie,5.228.66.104,members,ajax,members,do_validating
7081,1,2015-06-07T17:56:36Z,1 Member Registration Approved: Lir Alill,5.228.84.129,members,ajax,members,do_validating
7082,1,2015-06-07T17:57:00Z,1 Member Registration Approved: TAPATOPycanoff,5.228.84.129,members,ajax,members,do_validating
7083,1,2015-06-07T17:57:14Z,1 Member Registration Approved: brentbozell,5.228.84.129,members,ajax,members,do_validating
7084,1,2015-06-07T17:57:25Z,1 Member Registration Approved: Defcon,5.228.84.129,members,ajax,members,do_validating
7085,1,2015-06-09T08:23:03Z,Edited Member 'Rampant Red Fox' account,5.228.84.129,members,members,members,member_edit
7086,1,2015-06-09T08:23:08Z,Edited Member 'Rampant Red Fox' account,5.228.84.129,members,members,members,member_edit
7087,1,2015-06-10T11:13:59Z,Changed member's display name 'Papa Slavi' to 'American Stormtrooper',5.228.84.129,members,members,editform,save_display_name
7088,1,2015-06-11T07:10:36Z,1 Member Registration Approved: henrylawson,5.228.84.129,members,ajax,members,do_validating
7089,1,2015-06-11T07:10:37Z,1 Member Registration Approved: GeorgeLincolnRockwell,5.228.84.129,members,ajax,members,do_validating
7090,1,2015-06-11T07:10:37Z,1 Member Registration Approved: TheOrangukhanHimself,5.228.84.129,members,ajax,members,do_validating
7091,1,2015-06-11T07:10:39Z,1 Member Registration Approved: whitedevil,5.228.84.129,members,ajax,members,do_validating
7092,1,2015-06-12T09:08:43Z,Edited Member 'TheAdnanite' account,5.228.84.129,members,members,members,member_edit
7093,1,2015-06-12T09:08:58Z,1 Member Registration Approved: TheAdnanite,5.228.84.129,members,ajax,members,do_validating
7094,1,2015-06-12T09:10:11Z,Deleted Member(s): Lir Alill,5.228.84.129,members,ajax,members,do_delete
7095,1,2015-06-12T09:11:02Z,Deleted Member(s): Funter88,5.228.84.129,members,ajax,members,do_delete
7096,1,2015-06-12T09:11:14Z,Deleted Member(s): Burattinaio Valentine,5.228.84.129,members,ajax,members,do_delete
7097,1,2015-06-12T09:11:24Z,Deleted Member(s): reichsadler,5.228.84.129,members,ajax,members,do_delete
7098,1,2015-06-12T09:11:27Z,Deleted Member(s): throwaway,5.228.84.129,members,ajax,members,do_delete
7099,1,2015-06-12T09:11:40Z,Deleted Member(s): SteelFront,5.228.84.129,members,ajax,members,do_delete
7100,1,2015-06-12T09:11:43Z,Deleted Member(s): CanadianNazi,5.228.84.129,members,ajax,members,do_delete
7101,1,2015-06-12T09:11:46Z,Deleted Member(s): NordicStormcloack,5.228.84.129,members,ajax,members,do_delete
7102,1,2015-06-12T09:12:03Z,Deleted Member(s): trollingyou,5.228.84.129,members,ajax,members,do_delete
7103,1,2015-06-12T09:12:06Z,Deleted Member(s): BrandonBurger,5.228.84.129,members,ajax,members,do_delete
7104,1,2015-06-12T09:12:24Z,Deleted Member(s): Ulaidian,5.228.84.129,members,ajax,members,do_delete
7105,1,2015-06-12T09:12:47Z,Deleted Member(s): Neit,5.228.84.129,members,ajax,members,do_delete
7106,1,2015-06-12T09:12:50Z,Deleted Member(s): Wodwo,5.228.84.129,members,ajax,members,do_delete
7107,1,2015-06-15T13:03:09Z,Edited Member 'brentbozell' account,5.228.84.129,members,members,members,member_edit
7108,1,2015-06-16T20:20:54Z,1 Member Registration Approved: Amerifasc,5.228.84.129,members,ajax,members,do_validating
7109,1,2015-06-17T16:52:06Z,1 Member Registration Approved: BRITISHJACK14,5.228.84.129,members,ajax,members,do_validating
7110,1,2015-06-17T16:52:07Z,1 Member Registration Approved: Firebird,5.228.84.129,members,ajax,members,do_validating
7111,1,2015-06-17T16:52:48Z,Altered ban status for member Unity,5.228.84.129,members,members,members,ban_member
7112,1,2015-06-17T16:53:32Z,Altered ban status for member brentbozell,5.228.84.129,members,members,members,ban_member
7113,1,2015-06-18T08:28:22Z,Deleted Member(s): GeorgeLincolnRockwell,5.228.84.129,members,ajax,members,do_delete
7114,1,2015-06-21T06:18:10Z,1 Member Registration Approved: CBaxterPrice,5.228.84.129,members,ajax,members,do_validating
7115,1,2015-06-21T06:18:10Z,1 Member Registration Approved: Wehrwolf,5.228.84.129,members,ajax,members,do_validating
7116,1,2015-06-21T06:18:13Z,1 Member Registration Approved: Hirschro,5.228.84.129,members,ajax,members,do_validating
7117,1,2015-06-21T06:18:42Z,Deleted Member(s): whitedevil,5.228.84.129,members,ajax,members,do_delete
7118,1,2015-06-22T12:11:32Z,1 Member Registration Approved: beardedpeasant,5.228.84.129,members,ajax,members,do_validating
7119,1,2015-06-22T12:11:35Z,1 Member Registration Approved: Rovagug,5.228.84.129,members,ajax,members,do_validating
7120,1,2015-06-22T12:11:36Z,1 Member Registration Approved: Hring,5.228.84.129,members,ajax,members,do_validating
7121,1,2015-06-25T08:19:09Z,1 Member Registration Approved: Boots On the Ground,5.228.84.129,members,ajax,members,do_validating
7122,1,2015-06-27T19:30:45Z,1 Member Registration Approved: Anti-Gay,5.228.84.129,members,ajax,members,do_validating
7123,1,2015-06-27T19:30:45Z,1 Member Registration Approved: Sol Invictus,5.228.84.129,members,ajax,members,do_validating
7124,1,2015-06-27T19:30:46Z,1 Member Registration Approved: confligere,5.228.84.129,members,ajax,members,do_validating
7125,1,2015-06-27T19:31:23Z,Deleted Member(s): Amerifasc,5.228.84.129,members,ajax,members,do_delete
7126,1,2015-06-27T19:31:27Z,Deleted Member(s): Firebird,5.228.84.129,members,ajax,members,do_delete
7127,1,2015-06-27T19:31:36Z,Deleted Member(s): BRITISHJACK14,5.228.84.129,members,ajax,members,do_delete
7128,1,2015-06-29T08:17:46Z,1 Member Registration Approved: TheSun,5.228.84.129,members,ajax,members,do_validating
7129,1,2015-06-29T08:17:48Z,1 Member Registration Approved: Taranis,5.228.84.129,members,ajax,members,do_validating
7130,1,2015-06-29T16:58:54Z,Member password changed ( Member ID: 1558 ),5.228.84.129,members,members,editform,save_password
7131,1,2015-06-30T22:36:37Z,1 Member Registration Approved: Guigui,5.228.84.129,members,ajax,members,do_validating
7132,1,2015-06-30T22:37:02Z,Deleted Member(s): Hirschro,5.228.84.129,members,ajax,members,do_delete
7133,1,2015-06-30T22:37:06Z,Deleted Member(s): Wehrwolf,5.228.84.129,members,ajax,members,do_delete
7134,1,2015-06-30T22:37:10Z,Deleted Member(s): CBaxterPrice,5.228.84.129,members,ajax,members,do_delete
7135,1,2015-06-30T22:37:20Z,Deleted Member(s): beardedpeasant,5.228.84.129,members,ajax,members,do_delete
7136,1,2015-07-02T10:37:36Z,1 Member Registration Approved: FaustianFist,5.228.84.129,members,ajax,members,do_validating
7137,1,2015-07-02T10:37:49Z,1 Member Registration Approved: whitedevil,5.228.84.129,members,ajax,members,do_validating
7138,1,2015-07-04T07:31:06Z,1 Member Registration Approved: Heinrich,5.228.84.129,members,ajax,members,do_validating
7139,1,2015-07-04T07:31:07Z,1 Member Registration Approved: blacksun.invictus,5.228.84.129,members,ajax,members,do_validating
7140,1,2015-07-04T07:31:08Z,1 Member Registration Approved: 8804301945,5.228.84.129,members,ajax,members,do_validating
7141,1,2015-07-04T07:31:47Z,Altered ban status for member SpenglerianRevolution,5.228.84.129,members,members,members,ban_member
7142,1,2015-07-04T07:31:53Z,1 Member Registration Approved: ,5.228.84.129,members,members,tools,do_validating
7143,1,2015-07-04T07:32:01Z,Edited Member 'SpenglerianRevolution' account,5.228.84.129,members,members,members,member_edit
7144,1,2015-07-06T11:41:51Z,Deleted Member(s): TheSun,5.228.84.129,members,ajax,members,do_delete
7145,1,2015-07-07T16:03:11Z,1 Member Registration Approved: OnwardUpward,5.228.84.129,members,ajax,members,do_validating
7146,1,2015-07-07T16:03:12Z,1 Member Registration Approved: Bogan,5.228.84.129,members,ajax,members,do_validating
7147,1,2015-07-07T16:03:44Z,Altered ban status for member KamfKrieger,5.228.84.129,members,members,members,ban_member
7148,1,2015-07-07T16:03:49Z,1 Member Registration Approved: ,5.228.84.129,members,members,tools,do_validating
7149,1,2015-07-07T16:04:04Z,Edited Member 'KamfKrieger' account,5.228.84.129,members,members,members,member_edit
7150,1,2015-07-07T16:04:59Z,Altered ban status for member Emerge,5.228.84.129,members,members,members,ban_member
7151,1,2015-07-07T16:05:03Z,1 Member Registration Approved: ,5.228.84.129,members,members,tools,do_validating
7152,1,2015-07-07T16:05:17Z,Edited Member 'Emerge' account,5.228.84.129,members,members,members,member_edit
7153,1,2015-07-11T20:57:25Z,Edited Member 'LegomyHegel' account,5.228.84.129,members,members,members,member_edit
7154,1,2015-07-11T20:59:21Z,1 Member Registration Approved: EvolianTraditionalist91,5.228.84.129,members,ajax,members,do_validating
7155,1,2015-07-11T20:59:22Z,1 Member Registration Approved: paterda,5.228.84.129,members,ajax,members,do_validating
7156,1,2015-07-11T20:59:24Z,1 Member Registration Approved: AWhiteMan,5.228.84.129,members,ajax,members,do_validating
7157,1,2015-07-11T20:59:25Z,1 Member Registration Approved: WyattMan,5.228.84.129,members,ajax,members,do_validating
7158,1,2015-07-11T20:59:27Z,1 Member Registration Approved: Riftbolt,5.228.84.129,members,ajax,members,do_validating
7159,1,2015-07-11T20:59:29Z,1 Member Registration Approved: TheVermillionGale,5.228.84.129,members,ajax,members,do_validating
7160,1,2015-07-11T21:01:28Z,Deleted Member(s): Guigui,5.228.84.129,members,ajax,members,do_delete
7161,1,2015-07-11T21:01:35Z,Deleted Member(s): FaustianFist,5.228.84.129,members,ajax,members,do_delete
7162,1,2015-07-11T21:01:38Z,Deleted Member(s): SpenglerianRevolution,5.228.84.129,members,ajax,members,do_delete
7163,1,2015-07-11T21:01:42Z,Deleted Member(s): blacksun.invictus,5.228.84.129,members,ajax,members,do_delete
7164,1,2015-07-11T21:01:45Z,Deleted Member(s): 8804301945,5.228.84.129,members,ajax,members,do_delete
7165,1,2015-07-13T20:12:15Z,1 Member Registration Approved: NordicHeritage,5.228.84.129,members,ajax,members,do_validating
7166,1,2015-07-13T20:12:16Z,1 Member Registration Approved: Babels,5.228.84.129,members,ajax,members,do_validating
7167,1,2015-07-13T20:12:18Z,1 Member Registration Approved: Nocturne,5.228.84.129,members,ajax,members,do_validating
7168,1,2015-07-16T22:44:57Z,1 Member Registration Approved: johny1,5.228.84.129,members,ajax,members,do_validating
7169,1,2015-07-16T22:44:58Z,1 Member Registration Approved: Language is Mind Control,5.228.84.129,members,ajax,members,do_validating
7170,1,2015-07-16T22:44:58Z,1 Member Registration Approved: Arathis,5.228.84.129,members,ajax,members,do_validating
7171,1,2015-07-16T22:45:12Z,Deleted Member(s): KamfKrieger,5.228.84.129,members,ajax,members,do_delete
7172,1,2015-07-16T22:45:18Z,Deleted Member(s): Emerge,5.228.84.129,members,ajax,members,do_delete
7173,1,2015-07-16T22:45:21Z,Deleted Member(s): OnwardUpward,5.228.84.129,members,ajax,members,do_delete
7174,1,2015-07-16T22:45:25Z,Deleted Member(s): Bogan,5.228.84.129,members,ajax,members,do_delete
7175,1,2015-07-16T22:45:55Z,Altered ban status for member AxeGrinder,5.228.84.129,members,members,members,ban_member
7176,1,2015-07-16T22:46:59Z,Edited Member 'Fascism=Fun' account,5.228.84.129,members,members,members,member_edit
7177,1,2015-07-22T20:11:05Z,1 Member Registration Approved: garbageguy,5.228.84.129,members,ajax,members,do_validating
7178,1,2015-07-22T20:11:05Z,1 Member Registration Approved: Voldyemarovich,5.228.84.129,members,ajax,members,do_validating
7179,1,2015-07-22T20:11:06Z,"1 Member Registration Approved: kehlsteinhaus, kehlsteinhaus",5.228.84.129,members,ajax,members,do_validating
7180,1,2015-07-22T20:11:09Z,1 Member Registration Approved: IkaVonTkhilaishvili,5.228.84.129,members,ajax,members,do_validating
7181,1,2015-07-22T20:11:42Z,Deleted Member(s): paterda,5.228.84.129,members,ajax,members,do_delete
7182,1,2015-07-22T20:11:46Z,Deleted Member(s): EvolianTraditionalist91,5.228.84.129,members,ajax,members,do_delete
7183,1,2015-07-22T20:11:49Z,Deleted Member(s): Nocturne,5.228.84.129,members,ajax,members,do_delete
7184,1,2015-07-22T20:11:58Z,Deleted Member(s): AxeGrinder,5.228.84.129,members,ajax,members,do_delete
7185,1,2015-07-22T22:56:21Z,1 Member Registration Approved: Malgan,5.228.84.129,members,ajax,members,do_validating
7186,1,2015-07-25T22:26:48Z,Edited Member 'NotEqual' account,5.228.84.129,members,members,members,member_edit
7187,1,2015-07-27T21:24:10Z,1 Member Registration Approved: EugHagalaz,5.228.84.129,members,ajax,members,do_validating
7188,1,2015-07-27T21:24:11Z,1 Member Registration Approved: NotAManButMaybeASnake,5.228.84.129,members,ajax,members,do_validating
7189,1,2015-07-27T21:24:13Z,1 Member Registration Approved: Truth,5.228.84.129,members,ajax,members,do_validating
7190,1,2015-07-27T21:24:13Z,1 Member Registration Approved: DrMooMoo69,5.228.84.129,members,ajax,members,do_validating
7191,1,2015-07-27T21:24:16Z,"1 Member Registration Approved: ThoughtCrime, ThoughtCrime",5.228.84.129,members,ajax,members,do_validating
7192,1,2015-07-27T21:24:30Z,Deleted Member(s): NordicHeritage,5.228.84.129,members,ajax,members,do_delete
7193,1,2015-07-27T21:24:35Z,Deleted Member(s): Arathis,5.228.84.129,members,ajax,members,do_delete
7194,1,2015-07-27T21:24:38Z,Deleted Member(s): kehlsteinhaus,5.228.84.129,members,ajax,members,do_delete
7195,1,2015-07-27T21:24:41Z,Deleted Member(s): IkaVonTkhilaishvili,5.228.84.129,members,ajax,members,do_delete
7196,1,2015-07-28T12:13:03Z,Forum 'AZOV' created,5.228.84.129,forums,forums,forums,donew
7197,1,2015-08-01T13:20:02Z,1 Member Registration Approved: Torrens Interitus,5.228.84.129,members,ajax,members,do_validating
7198,1,2015-08-01T13:20:22Z,1 Member Registration Approved: montanamerchantmangler,5.228.84.129,members,ajax,members,do_validating
7199,1,2015-08-01T13:20:36Z,1 Member Registration Approved: Ominira,5.228.84.129,members,ajax,members,do_validating
7200,1,2015-08-01T13:21:00Z,1 Member Registration Approved: MexicanFalangist91,5.228.84.129,members,ajax,members,do_validating
7201,1,2015-08-01T13:21:27Z,1 Member Registration Approved: IronBoner,5.228.84.129,members,ajax,members,do_validating
7202,1,2015-08-01T13:21:42Z,1 Member Registration Approved: Annatar,5.228.84.129,members,ajax,members,do_validating
7203,1,2015-08-01T13:22:21Z,Member spam status toggle,5.228.84.129,members,members,members,toggleSpam
7204,1,2015-08-01T13:22:43Z,Deleted Member(s): garbageguy,5.228.84.129,members,ajax,members,do_delete
7205,1,2015-08-01T13:22:47Z,Deleted Member(s): Malgan,5.228.84.129,members,ajax,members,do_delete
7206,1,2015-08-10T11:41:39Z,Deleted Member(s): montanamerchantmangler,5.228.84.129,members,ajax,members,do_delete
7207,1,2015-08-10T11:41:44Z,Deleted Member(s): MexicanFalangist91,5.228.84.129,members,ajax,members,do_delete
7208,1,2015-08-10T11:41:47Z,Deleted Member(s): IronBoner,5.228.84.129,members,ajax,members,do_delete
7209,1,2015-08-10T11:43:59Z,1 Member Registration Approved: Horus,5.228.84.129,members,ajax,members,do_validating
7210,1,2015-08-10T11:44:01Z,1 Member Registration Approved: DanishFascist,5.228.84.129,members,ajax,members,do_validating
7211,1,2015-08-10T11:44:04Z,1 Member Registration Approved: Chemo-American,5.228.84.129,members,ajax,members,do_validating
7212,1,2015-08-10T11:44:06Z,1 Member Registration Approved: Oldenburg,5.228.84.129,members,ajax,members,do_validating
7213,1,2015-08-10T11:44:08Z,1 Member Registration Approved: Valdemar,5.228.84.129,members,ajax,members,do_validating
7214,1,2015-08-10T11:44:10Z,1 Member Registration Approved: Orsus,5.228.84.129,members,ajax,members,do_validating
7215,1,2015-08-10T11:44:12Z,1 Member Registration Approved: BlackPanzer,5.228.84.129,members,ajax,members,do_validating
7216,1,2015-08-10T11:44:13Z,1 Member Registration Approved: LaRenaissance,5.228.84.129,members,ajax,members,do_validating
7217,1,2015-08-17T16:28:11Z,1 Member Registration Approved: reignofkemer,5.228.84.129,members,ajax,members,do_validating
7218,1,2015-08-17T16:28:12Z,1 Member Registration Approved: samhainfires,5.228.84.129,members,ajax,members,do_validating
7219,1,2015-08-17T16:28:14Z,1 Member Registration Approved: Mongrel,5.228.84.129,members,ajax,members,do_validating
7220,1,2015-08-17T16:28:15Z,1 Member Registration Approved: ceanarre,5.228.84.129,members,ajax,members,do_validating
7221,1,2015-08-17T16:28:16Z,1 Member Registration Approved: 3edgy5u,5.228.84.129,members,ajax,members,do_validating
7222,1,2015-08-17T16:28:18Z,1 Member Registration Approved: extremistelevation,5.228.84.129,members,ajax,members,do_validating
7223,1,2015-08-17T16:28:43Z,Deleted Member(s): LaRenaissance,5.228.84.129,members,ajax,members,do_delete
7224,1,2015-08-17T16:28:48Z,Deleted Member(s): BlackPanzer,5.228.84.129,members,ajax,members,do_delete
7225,1,2015-08-17T16:28:53Z,Deleted Member(s): Orsus,5.228.84.129,members,ajax,members,do_delete
7226,1,2015-08-17T16:28:57Z,Deleted Member(s): Oldenburg,5.228.84.129,members,ajax,members,do_delete
7227,1,2015-08-17T16:29:02Z,Deleted Member(s): Horus,5.228.84.129,members,ajax,members,do_delete
7228,1,2015-08-17T16:29:30Z,Deleted Member(s): Reactionary,5.228.84.129,members,ajax,members,do_delete
7229,1,2015-08-23T20:14:04Z,Edited Member 'Mongrel' account,5.228.84.129,members,members,members,member_edit
7230,1,2015-08-24T10:29:50Z,1 Member Registration Denied: Teufulhund,5.228.84.129,members,ajax,members,do_validating
7231,1,2015-08-24T10:30:14Z,1 Member Registration Denied: Alextravels1120,5.228.84.129,members,ajax,members,do_validating
7232,1,2015-08-24T10:31:41Z,1 Member Registration Approved: Justinian,5.228.84.129,members,ajax,members,do_validating
7233,1,2015-08-24T10:31:42Z,1 Member Registration Approved: Timur Khan,5.228.84.129,members,ajax,members,do_validating
