vid,ip_address,vote_date,tid,member_id,forum_id,member_choices,poll
1535,79.75.202.234,1482418141,0,9769,0,"{""1"":""1""}",48
1536,79.75.202.234,1482418248,0,9769,0,"{""1"":""1""}",47
1537,50.127.35.174,1482425379,0,13771,0,"{""1"":""3""}",33
1538,67.8.39.179,1482426769,0,13692,0,"{""1"":""2""}",33
1539,86.149.49.12,1482433769,0,9792,0,"{""1"":""4""}",49
1540,198.48.181.21,1482675058,0,13765,0,"{""1"":""1""}",46
1541,96.233.144.137,1482700815,0,13110,0,"{""1"":""4""}",49
1542,108.21.61.233,1482763458,0,13681,0,"{""1"":""1""}",41
1543,84.13.161.207,1482771589,0,13743,0,"{""1"":""1""}",49
1544,84.13.161.207,1482774437,0,13743,0,"{""1"":""1""}",46
1545,2601:280:5e00:1a17:2558:9775:222a:8d8f,1482824647,0,13558,0,"{""1"":""1""}",27
1546,79.75.219.150,1483000668,0,9769,0,"{""1"":[2]}",40
1547,76.5.243.227,1483101806,0,13784,0,"{""1"":""1""}",46
1548,76.5.243.227,1483175689,0,13784,0,"{""1"":""3""}",33
1549,97.83.141.234,1483478917,0,13770,0,"{""1"":""1""}",48
1550,97.83.141.234,1483479527,0,13770,0,"{""1"":""2""}",47
1551,177.5.19.120,1483483358,0,13826,0,"{""1"":""1""}",48
1552,50.127.35.174,1483485193,0,13771,0,"{""1"":""1""}",48
1553,76.5.243.227,1483534384,0,13784,0,"{""1"":""1""}",48
1554,47.188.34.22,1483556791,0,9861,0,"{""1"":""1""}",48
1555,24.209.82.181,1483556981,0,9847,0,"{""1"":""1""}",48
1556,130.71.214.195,1483559495,0,10995,0,"{""1"":""1""}",48
1557,77.38.156.66,1483561769,0,125,0,"{""1"":""1""}",48
1558,108.21.61.233,1483586181,0,13681,0,"{""1"":""1""}",48
1559,2601:186:300:c8fc:1819:10af:dc6:f1f5,1483590361,0,6269,0,"{""1"":""1""}",48
1560,68.187.169.123,1483592808,0,13013,0,"{""1"":""2""}",33
1561,65.28.106.212,1483663793,0,6321,0,"{""1"":""1""}",48
1562,99.233.232.83,1483672359,0,2820,0,"{""1"":""2""}",48
1563,76.5.243.227,1483885793,0,13784,0,"{""1"":[3]}",40
1564,50.47.21.184,1484018874,0,7424,0,"{""1"":""1""}",48
1565,5.245.148.154,1484052415,0,9519,0,"{""1"":""1""}",48
1566,2a02:810d:af40:c64:9fa:da72:fb9a:e8ff,1484073458,0,9872,0,"{""1"":""1""}",48
1567,68.113.39.108,1484088059,0,9256,0,"{""1"":""2""}",48
1568,2601:807:101:b970:d1f2:8fa4:b543:59f,1484092195,0,9549,0,"{""1"":[1,2]}",30
1569,70.194.7.222,1484266410,0,68,0,"{""1"":""1""}",48
1570,122.128.200.175,1484531488,0,2220,0,"{""1"":""3""}",49
1571,2601:280:4700:289e:c91c:9196:1b59:7e23,1484532906,0,13558,0,"{""1"":""3""}",49
1572,125.236.206.170,1484536994,0,13664,0,"{""1"":""3""}",49
1573,2601:181:c380:2c3c:6848:f382:7952:ffd5,1484697538,0,13877,0,"{""1"":""1""}",49
1574,2601:181:c380:2c3c:6848:f382:7952:ffd5,1484697738,0,13877,0,"{""1"":""1""}",46
1575,2001:67c:20d0:31:e4cc:b473:cde5:6bcc,1484819529,0,9512,0,"{""1"":""1""}",48
1576,2001:67c:20d0:31:e4cc:b473:cde5:6bcc,1484819971,0,9512,0,"{""1"":""3""}",49
1577,2601:240:c504:2a30:d027:49f5:2717:ffd1,1484870645,0,13878,0,"{""1"":""1""}",49
1578,86.90.43.5,1484883096,0,7760,0,"{""1"":""3""}",49
1579,24.209.82.181,1484890298,0,9847,0,"{""1"":""4""}",49
1580,2600:8807:5602:f900:a97a:8aa3:ec99:b2bd,1484891518,0,13781,0,"{""1"":""2""}",33
1581,5.245.148.154,1484894492,0,9519,0,"{""1"":""3""}",49
1582,5.245.148.154,1485031416,0,9519,0,"{""1"":""1""}",47
1583,2601:280:4700:289e:2558:9775:222a:8d8f,1485123052,0,13558,0,"{""1"":""2""}",25
1584,2601:401:4400:d0ec:485a:7b34:dd66:41ee,1485231490,0,13167,0,"{""1"":""1""}",44
1585,173.90.92.44,1485812187,0,13792,0,"{""1"":""1""}",48
1586,2001:4640:7c7b:0:9db6:600b:1a8e:2d90,1485879709,0,13946,0,"{""1"":""3""}",50
1587,2a02:c7d:bb0c:7f00:35f6:8a1f:dd10:2303,1485888829,0,13945,0,"{""1"":""1""}",51
1588,86.7.163.57,1485890880,0,13500,0,"{""1"":""1""}",51
1589,86.190.76.250,1485892881,0,8192,0,"{""1"":""7""}",51
1590,136.159.49.117,1485894191,0,9668,0,"{""1"":""9""}",50
1591,2001:569:fc37:f800:47b:bf74:39a8:6ac4,1485894550,0,9303,0,"{""1"":""6""}",50
1592,82.0.133.123,1485895686,0,28,0,"{""1"":""2""}",51
1593,2a02:c7d:bb0c:7f00:35f6:8a1f:dd10:2303,1485895806,0,13945,0,"{""1"":[3]}",40
1594,2001:4640:7c7b:0:9db6:600b:1a8e:2d90,1485896120,0,13946,0,"{""1"":[1]}",40
1595,70.79.20.246,1485896511,0,13307,0,"{""1"":""3""}",50
1596,108.21.61.233,1485896644,0,13681,0,"{""1"":[1]}",40
1597,108.63.125.160,1485896887,0,13334,0,"{""1"":""6""}",50
1598,108.63.125.160,1485897041,0,13334,0,"{""1"":""2""}",51
1599,172.103.195.66,1485904597,0,9668,0,"{""1"":""7""}",51
1600,2001:569:fc37:f800:47b:bf74:39a8:6ac4,1485907989,0,9303,0,"{""1"":""7""}",51
1601,71.49.81.238,1485917850,0,13879,0,"{""1"":[1,2,3]}",40
1602,86.142.89.96,1485987560,0,6260,0,"{""1"":""6""}",51
1603,2001:4640:7c7b:0:1d05:d6e3:b384:9a4,1486258129,0,13946,0,"{""1"":""3""}",49
1604,31.22.190.109,1486488034,0,13893,0,"{""1"":""2""}",50
1605,2001:4640:7c7b:0:e076:7024:731b:ea3e,1486498551,0,13946,0,"{""1"":""1""}",52
1606,105.226.5.142,1486498798,0,13527,0,"{""1"":""4""}",52
1607,108.14.0.222,1486499121,0,13681,0,"{""1"":""4""}",52
1608,86.30.250.149,1486499661,0,13982,0,"{""1"":""4""}",52
1609,24.225.134.157,1486499764,0,13582,0,"{""1"":""4""}",52
1610,201.11.56.242,1486499798,0,13826,0,"{""1"":""4""}",52
1611,67.8.39.179,1486499821,0,13692,0,"{""1"":""4""}",52
1612,89.153.157.91,1486500714,0,9626,0,"{""1"":""4""}",52
1613,82.8.159.197,1486501807,0,9510,0,"{""1"":""4""}",52
1614,68.98.169.180,1486502175,0,13461,0,"{""1"":""4""}",52
1615,205.185.99.23,1486504146,0,13437,0,"{""1"":""4""}",52
1616,155.4.215.218,1486507091,0,13551,0,"{""1"":""4""}",52
1617,2001:569:fc37:f800:47b:bf74:39a8:6ac4,1486512272,0,9303,0,"{""1"":""4""}",52
1618,2601:280:4700:289e:2558:9775:222a:8d8f,1486525458,0,13558,0,"{""1"":""4""}",52
1619,77.68.251.87,1486538711,0,9534,0,"{""1"":""4""}",52
1620,49.207.56.104,1486543893,0,9720,0,"{""1"":""5""}",52
1621,2604:6000:6dc7:4c00:9010:82a9:5720:d262,1486545870,0,6113,0,"{""1"":""4""}",52
1622,141.138.58.89,1486548588,0,13338,0,"{""1"":""4""}",52
1623,176.10.249.104,1486549134,0,11691,0,"{""1"":""4""}",52
1624,2a02:c7d:bb0c:7f00:a0ce:8bb4:881e:82b9,1486553198,0,13945,0,"{""1"":""2""}",52
1625,78.92.210.117,1486563283,0,13342,0,"{""1"":""4""}",52
1626,2607:fb90:9d5e:76e:cc0e:b39f:7e3c:86d1,1486576563,0,2075,0,"{""1"":""4""}",52
1627,179.218.169.137,1486599979,0,13488,0,"{""1"":""1""}",53
1628,2001:8003:1060:600:b541:2f90:ef6f:2043,1486600096,0,13553,0,"{""1"":""3""}",53
1629,205.185.99.23,1486600345,0,13437,0,"{""1"":""3""}",53
1630,142.134.93.43,1486600543,0,6155,0,"{""1"":""4""}",53
1631,2001:569:fc37:f800:74b2:ba8b:8683:89ad,1486600606,0,9303,0,"{""1"":""4""}",53
1632,67.8.39.179,1486600851,0,13692,0,"{""1"":""3""}",53
1633,129.236.232.59,1486605328,0,13289,0,"{""1"":""3""}",53
1634,70.79.20.246,1486606692,0,13307,0,"{""1"":""4""}",53
1635,2601:280:4700:289e:2558:9775:222a:8d8f,1486607671,0,13558,0,"{""1"":""4""}",53
1636,2601:186:300:c8fc:1cec:6f1b:22b9:4b21,1486610134,0,6269,0,"{""1"":""4""}",53
1637,50.131.33.175,1486619921,0,13923,0,"{""1"":""4""}",53
1638,37.47.15.184,1486648818,0,13075,0,"{""1"":""3""}",53
1639,186.215.44.95,1486649045,0,13947,0,"{""1"":""4""}",53
1640,176.10.249.104,1486652048,0,11691,0,"{""1"":""4""}",53
1641,5.245.154.56,1486654159,0,9519,0,"{""1"":""4""}",53
1642,68.196.182.137,1486680197,0,13860,0,"{""1"":""2""}",53
1643,66.55.144.251,1486787400,0,13510,0,"{""1"":""4""}",52
1644,130.71.212.54,1486794035,0,10995,0,"{""1"":""4""}",52
1645,24.71.118.142,1486795009,0,4873,0,"{""1"":""4""}",52
1646,104.32.22.9,1486796214,0,13626,0,"{""1"":""4""}",52
1647,172.103.195.66,1486799221,0,9668,0,"{""1"":""5""}",52
1648,103.42.2.25,1486810524,0,12979,0,"{""1"":""2""}",52
1649,142.134.93.43,1486835146,0,6155,0,"{""1"":""4""}",52
1650,184.16.186.104,1486836595,0,13771,0,"{""1"":""4""}",52
1651,109.78.89.128,1486929011,0,13698,0,"{""1"":""4""}",52
1652,162.194.145.231,1486946038,0,13532,0,"{""1"":""4""}",52
1653,2600:1:c5b3:9f80:6536:8e27:24ca:cd33,1486967745,0,13225,0,"{""1"":[3]}",40
1654,89.214.253.101,1487006710,0,13893,0,"{""1"":""4""}",52
1655,100.33.36.131,1487010286,0,9446,0,"{""1"":[1]}",52
1656,68.196.182.137,1487010544,0,13860,0,"{""2"":[3,4,5]}",52
1657,79.112.68.249,1487010633,0,13246,0,"{""2"":[5]}",52
1658,5.245.176.38,1487010735,0,9519,0,"{""2"":[3]}",52
1659,178.149.84.15,1487010912,0,9620,0,"{""2"":[1,3,4]}",52
1660,5.228.86.255,1487012294,0,1,0,"{""2"":[1]}",52
1661,82.145.221.111,1487012680,0,9288,0,"{""2"":[6]}",52
1662,70.79.20.246,1487012699,0,13307,0,"{""2"":[5]}",52
1663,178.79.31.20,1487013506,0,9144,0,"{""2"":[6]}",52
1664,79.143.165.200,1487014061,0,12519,0,"{""2"":[6]}",52
1665,108.63.125.160,1487015104,0,13334,0,"{""2"":[3,6]}",52
1666,208.114.92.35,1487016967,0,13438,0,"{""2"":[3]}",52
1667,71.9.65.72,1487018093,0,13964,0,"{""2"":[2]}",52
1668,120.147.210.214,1487126007,0,13932,0,"{""2"":[6]}",52
1669,109.92.55.197,1487191330,0,8159,0,"{""2"":[6]}",52
1670,50.170.178.39,1487197402,0,14004,0,"{""2"":[1]}",52
1671,66.17.126.150,1487383605,0,13023,0,"{""1"":""3""}",33
1672,49.185.242.118,1487384417,0,13083,0,"{""2"":[5]}",52
1673,2601:186:300:c8fc:e47d:2eee:2b2f:510f,1487385499,0,6269,0,"{""2"":[1,5,6]}",52
1674,97.106.207.221,1487385592,0,13641,0,"{""2"":[5]}",52
1675,203.219.240.67,1487389314,0,10257,0,"{""2"":[1,4]}",52
1676,75.128.255.138,1487399267,0,9705,0,"{""2"":[3,5,6]}",52
1677,50.186.211.193,1487459984,0,9948,0,"{""2"":[3]}",52
1678,2602:302:d1bd:c820:d54b:1b77:9f67:e8cd,1487467337,0,9931,0,"{""2"":[1]}",52
1679,146.201.164.60,1487479803,0,8232,0,"{""2"":[4]}",52
1680,71.210.13.80,1487479912,0,12524,0,"{""2"":[1,3,4]}",52
1681,71.17.39.108,1487485506,0,13357,0,"{""2"":[3,6]}",52
1682,67.235.150.48,1487490978,0,9217,0,"{""2"":[3]}",52
1683,86.44.158.187,1487510971,0,13898,0,"{""2"":[5]}",52
1684,78.146.197.109,1487519555,0,150,0,"{""2"":[1]}",52
1685,173.63.240.87,1487646411,0,13110,0,"{""2"":[6]}",52
1686,68.34.66.97,1487744951,0,13167,0,"{""2"":[1]}",52
1687,188.129.127.11,1487795299,0,14049,0,"{""1"":""1""}",35
1688,173.63.240.87,1487883651,0,13110,0,"{""1"":""1""}",48
1689,68.34.66.97,1487891441,0,13167,0,"{""1"":[3]}",54
1690,2601:280:4700:289e:2558:9775:222a:8d8f,1487893291,0,13558,0,"{""1"":[1]}",54
1691,68.181.207.198,1487895001,0,9621,0,"{""1"":[3]}",54
1692,67.235.150.48,1487897299,0,9217,0,"{""1"":[3]}",54
1693,108.14.0.198,1487912796,0,13681,0,"{""1"":[1]}",54
1694,172.103.195.66,1487913156,0,9668,0,"{""1"":[4]}",54
1695,72.200.217.131,1487915154,0,6144,0,"{""1"":[3]}",54
1696,86.7.163.57,1487970505,0,13500,0,"{""1"":[1]}",54
1697,109.78.41.16,1487973312,0,13698,0,"{""1"":[4]}",54
1698,82.21.31.228,1487973875,0,14044,0,"{""1"":[3]}",54
1699,67.8.39.179,1487974437,0,13692,0,"{""1"":[3]}",54
1700,50.186.211.193,1487976176,0,9948,0,"{""1"":[3]}",54
1701,166.137.244.59,1488170847,0,13939,0,"{""2"":[3]}",52
1702,109.78.85.234,1488225394,0,13698,0,"{""1"":""1""}",47
1703,2600:100a:b10f:7dfd:501d:fe6d:bd6e:42a2,1488307706,0,14069,0,"{""1"":[1,3]}",54
1704,97.87.141.199,1488339906,0,14069,0,"{""1"":""3""}",33
1705,206.190.145.84,1488496119,0,14099,0,"{""1"":""4""}",33
1706,68.34.66.97,1488608476,0,13167,0,"{""1"":""2""}",27
1707,2001:558:6045:9f:c19:b8a9:c1fd:56f3,1488746706,0,14072,0,"{""1"":""5""}",33
1708,2001:558:6045:9f:c19:b8a9:c1fd:56f3,1488939467,0,14072,0,"{""1"":""4""}",53
1709,184.6.88.77,1489226010,0,14131,0,"{""1"":""1""}",23
1710,2601:6c5:8001:2b69:b16d:9f6a:7972:b79c,1489281508,0,13266,0,"{""1"":[1]}",45
1711,2600:1007:b000:7256:957e:9ea0:840f:2dbf,1489313270,0,13780,0,"{""1"":[2]}",40
1712,2a02:c7d:b966:8e00:d851:6a1a:27fd:8ccd,1489434991,0,14041,0,"{""1"":""1""}",51
1713,2600:1014:b101:c8b8:f57d:de0a:c81:9608,1489445401,0,14163,0,"{""1"":[4]}",54
1714,173.54.16.131,1489508908,0,14092,0,"{""1"":""1""}",44
1715,2600:1014:b11a:7bf4:9d41:a1cb:6aed:a169,1489512726,0,14163,0,"{""1"":""3""}",33
1716,95.178.188.22,1489574261,0,14161,0,"{""1"":""1""}",35
1717,47.188.34.22,1489649437,0,9861,0,"{""2"":[1]}",52
1718,222.152.59.217,1489732467,0,14173,0,"{""1"":""2""}",53
1719,170.72.36.115,1489733487,0,14068,0,"{""1"":""1""}",53
1720,203.219.240.67,1490151362,0,10257,0,"{""1"":""1""}",47
1721,70.90.185.186,1490307281,0,14119,0,"{""1"":""4""}",41
1722,69.4.142.61,1490745955,0,14201,0,"{""1"":[1]}",30
1723,142.169.78.212,1490753878,0,14232,0,"{""1"":[2]}",30
1724,109.104.4.221,1490992366,0,14219,0,"{""1"":""4""}",50
1725,92.25.27.117,1491060554,0,14102,0,"{""1"":""1""}",51
1726,2001:558:6045:9f:5f2:a1f4:d524:f3af,1491111336,0,14072,0,"{""1"":""3""}",49
1727,95.178.152.16,1491250696,0,14161,0,"{""1"":""3""}",49
1728,81.111.209.3,1491255514,0,14255,0,"{""1"":""3""}",49
1729,2601:3c5:4000:f470:4161:4189:6a2d:a909,1491454596,0,14237,0,"{""1"":[2,3]}",54
1730,86.177.223.94,1491499930,0,13769,0,"{""1"":""1""}",51
1731,139.162.57.167,1491614884,0,13995,0,"{""1"":""4""}",49
1732,2601:3c5:4000:f470:b080:f53e:2cf8:b7fd,1491629196,0,14237,0,"{""2"":[3,5]}",52
1733,24.216.221.116,1491705320,0,13984,0,"{""1"":""3""}",33
1734,144.138.132.135,1491829016,0,14139,0,"{""1"":""5"",""2"":""1""}",43
1735,5.15.14.218,1492177825,0,14268,0,"{""1"":[1,3]}",40
1736,86.177.223.94,1492181592,0,13769,0,"{""1"":[3]}",40
1737,46.242.12.81,1492183761,0,13369,0,"{""1"":""1""}",41
1738,66.82.162.71,1492203570,0,14300,0,"{""1"":[1]}",40
1739,109.236.81.129,1492208723,0,13698,0,"{""1"":[4]}",40
1740,71.9.65.72,1492210336,0,13964,0,"{""1"":[3]}",40
1741,155.254.85.46,1492232901,0,14238,0,"{""1"":[1]}",40
1742,144.138.132.135,1492241028,0,14139,0,"{""1"":[1]}",40
1743,2600:8804:2206:7000:c40d:2132:4bcf:c24a,1492241147,0,13437,0,"{""1"":[1]}",40
1744,95.178.173.83,1492246208,0,14161,0,"{""1"":[3]}",40
1745,178.79.26.125,1492250957,0,14244,0,"{""1"":[4]}",40
1746,46.242.12.81,1492264854,0,13369,0,"{""1"":[3]}",40
1747,105.228.113.105,1492267731,0,13527,0,"{""1"":[1,3]}",40
1748,2a02:c7d:b966:8e00:fc92:9ff9:e4c3:98c4,1492269450,0,14041,0,"{""1"":[1]}",40
1749,68.205.82.157,1492277139,0,13692,0,"{""1"":[1]}",40
1750,82.21.31.228,1492282203,0,14044,0,"{""1"":[3]}",40
1751,89.253.136.92,1492284727,0,13880,0,"{""1"":[1]}",40
1752,104.220.41.93,1492293697,0,14259,0,"{""1"":[1]}",40
1753,67.190.27.43,1492298746,0,14291,0,"{""1"":""1""}",41
1754,67.190.27.43,1492299326,0,14291,0,"{""1"":[3]}",40
1755,83.9.82.41,1492324762,0,13068,0,"{""1"":[3]}",40
1756,155.4.215.218,1492348008,0,13551,0,"{""1"":[1]}",40
1757,69.4.142.61,1492351743,0,14201,0,"{""1"":[1]}",40
1758,2001:558:6045:9f:5f2:a1f4:d524:f3af,1492376334,0,14072,0,"{""1"":[4]}",40
1759,86.44.158.187,1492456805,0,13898,0,"{""1"":[3]}",40
1760,2601:4c3:201:32dc:b1e2:240f:385d:2036,1492468834,0,14319,0,"{""1"":""3""}",49
1761,2001:558:6045:9f:5f2:a1f4:d524:f3af,1492593137,0,14072,0,"{""2"":[4]}",52
1762,174.119.107.132,1492602493,0,13561,0,"{""2"":[1,5]}",52
1763,95.111.27.132,1492604635,0,9622,0,"{""2"":[1]}",52
1764,179.218.219.18,1492623785,0,13488,0,"{""2"":[1]}",52
1765,68.116.126.224,1492676611,0,9256,0,"{""2"":[3]}",52
1766,89.253.136.92,1492686156,0,13880,0,"{""2"":[1]}",52
1767,5.15.14.218,1492692472,0,14268,0,"{""2"":[3]}",52
1768,207.242.7.250,1492697714,0,14214,0,"{""2"":[3]}",52
1769,2a02:c7d:9204:a500:64c9:d824:f79c:286c,1492700049,0,14273,0,"{""2"":[1]}",52
1770,67.234.19.246,1492703000,0,13425,0,"{""2"":[3]}",52
1771,95.178.209.42,1493116503,0,14161,0,"{""2"":[1]}",52
1772,2600:100f:b026:6b9f:a1c7:c7ce:2726:c543,1493744127,0,14378,0,"{""1"":""5""}",33
1773,86.24.138.67,1493758437,0,14398,0,"{""1"":[3]}",40
1774,86.24.138.67,1493923229,0,14398,0,"{""1"":""3""}",49
1775,2001:4640:7c7b:0:18cc:999:c883:40c4,1493954787,0,14382,0,"{""1"":""3""}",50
1776,173.244.48.196,1494036643,0,14399,0,"{""1"":""3""}",49
1777,105.226.226.204,1494040959,0,13527,0,"{""1"":""1""}",6
1778,2001:4640:7c7b:0:50a:3a8c:1b25:a1a2,1494387749,0,14382,0,"{""1"":[3]}",40
1779,2602:306:3795:4a80:5a6:1480:101a:6946,1494393954,0,14136,0,"{""1"":[3]}",54
1780,2600:1007:b001:37e9:805c:d349:4ffa:721f,1494826197,0,13780,0,"{""1"":""3""}",33
1781,166.137.244.123,1494986979,0,13939,0,"{""1"":""2""}",27
1782,151.227.253.132,1495422025,0,14122,0,"{""1"":""6""}",51
1783,80.196.142.91,1495471160,0,9581,0,"{""1"":""1""}",50
1784,172.103.195.66,1496000064,0,9668,0,"{""1"":""1""}",55
1785,66.82.162.76,1496000507,0,14300,0,"{""1"":""1""}",55
1786,68.205.82.157,1496001939,0,13692,0,"{""1"":""1""}",55
1787,2a02:c7f:627:a800:617d:c4ff:ab07:1f8d,1496009505,0,9950,0,"{""1"":""1""}",55
1788,2604:6000:6dc7:4c00:44ff:d14f:c90c:a4ce,1496011729,0,6113,0,"{""1"":""1""}",55
1789,89.153.157.91,1496012465,0,9626,0,"{""1"":""1""}",55
1790,108.14.0.198,1496026985,0,13681,0,"{""1"":""1""}",55
1791,78.92.7.204,1496161319,0,13342,0,"{""1"":""1""}",55
1792,80.30.32.23,1496214533,0,9240,0,"{""1"":""2""}",25
1793,2601:440:c080:1920:cddb:b930:898f:fb91,1496557775,0,13879,0,"{""1"":""3""}",33
1794,188.140.50.77,1497284566,0,13893,0,"{""1"":""1""}",41
1795,188.140.50.77,1497289395,0,13893,0,"{""1"":""3""}",44
1796,92.250.31.158,1497294502,0,13893,0,"{""1"":""4"",""2"":""1"",""3"":""5""}",36
1797,77.85.74.139,1497558442,0,14545,0,"{""1"":""1""}",29
1798,2601:249:700:2e22:30a1:baea:cdda:e225,1498279916,0,14605,0,"{""1"":""3""}",33
1799,84.248.5.146,1498375196,0,2306,0,"{""1"":""7""}",50
1800,188.57.37.220,1498388362,0,14153,0,"{""1"":[3]}",40
1801,5.79.73.246,1498678799,0,14494,0,"{""2"":[3]}",52
1802,2600:8803:b800:da00:45f9:c743:21a2:925c,1498828842,0,14178,0,"{""1"":""3""}",49
1803,2600:8803:b800:da00:45f9:c743:21a2:925c,1498829862,0,14178,0,"{""1"":""2""}",56
1804,31.22.189.226,1498834083,0,13893,0,"{""1"":""1""}",56
1805,2602:30a:2c29:1e70:88c5:b84:70ce:a3c7,1498835328,0,13532,0,"{""1"":""1""}",56
1806,172.103.195.66,1498842135,0,9668,0,"{""1"":""1""}",56
1807,79.130.179.181,1498846730,0,14564,0,"{""1"":""2""}",56
1808,66.82.162.72,1498850083,0,14300,0,"{""1"":""2""}",56
1809,71.87.96.117,1498851147,0,274,0,"{""1"":""2""}",56
1810,108.14.0.198,1498852119,0,13681,0,"{""1"":""1""}",56
1811,89.155.216.115,1498860619,0,9626,0,"{""1"":""2""}",56
1812,104.137.103.144,1498894053,0,13686,0,"{""1"":""1""}",56
1813,5.246.47.57,1498896107,0,9519,0,"{""1"":""1""}",56
1814,78.90.139.42,1498897503,0,9512,0,"{""1"":""1""}",56
1815,2a02:c7d:9204:a500:dfc:e7d5:f708:6c99,1498905716,0,14273,0,"{""1"":""1""}",56
1816,92.52.56.149,1498916859,0,14309,0,"{""1"":""2""}",56
1817,83.31.43.168,1498922812,0,14044,0,"{""1"":""2""}",56
1818,5.172.236.86,1498951213,0,14419,0,"{""1"":""1""}",56
1819,2001:4640:7c7b:0:d7:6461:5568:caac,1498983747,0,14382,0,"{""1"":""1""}",56
1820,98.223.231.228,1499002894,0,14542,0,"{""1"":""2""}",56
1821,204.237.80.177,1499109056,0,13259,0,"{""1"":""1""}",47
1822,2602:306:30aa:d6f0:9879:e13c:bb06:97b6,1499131220,0,14550,0,"{""2"":[2]}",52
1823,95.178.139.105,1499275640,0,14161,0,"{""1"":""2""}",29
1824,98.18.97.235,1499398621,0,14610,0,"{""1"":""1""}",47
1825,82.18.26.66,1499913757,0,14691,0,"{""1"":""6""}",51
1826,2a02:2f08:e360:168e:2137:be38:264a:92b4,1500715199,0,14563,0,"{""1"":""2""}",27
1827,73.95.138.162,1501075723,0,14291,0,"{""1"":""1""}",49
1828,68.98.169.180,1501448091,0,13461,0,"{""1"":""1""}",29
1829,24.249.102.106,1501698307,0,14178,0,"{""1"":""2""}",57
1830,213.205.198.209,1501698493,0,14041,0,"{""1"":""3""}",57
1831,98.223.231.228,1501699483,0,14542,0,"{""1"":""3""}",57
1832,2.27.253.125,1501699505,0,85,0,"{""1"":""2""}",57
1833,107.77.70.119,1501700252,0,13110,0,"{""1"":""3""}",57
1834,68.205.82.157,1501703302,0,13692,0,"{""1"":""3""}",57
1835,46.152.114.242,1501703769,0,9519,0,"{""1"":""3""}",57
1836,2602:30a:2c29:1e70:d02b:5ef3:40e4:192,1501704095,0,13532,0,"{""1"":""3""}",57
1837,108.14.0.198,1501704440,0,13681,0,"{""1"":""3""}",57
1838,2.27.101.57,1501704686,0,11235,0,"{""1"":""3""}",57
1839,2601:280:4700:289e::bb17,1501704853,0,13558,0,"{""1"":""3""}",57
1840,188.166.78.249,1501705115,0,13075,0,"{""1"":""3""}",57
1841,66.82.162.74,1501706509,0,14300,0,"{""1"":""3""}",57
1842,81.148.244.222,1501706787,0,6260,0,"{""1"":""2""}",57
1843,68.98.169.180,1501707409,0,13461,0,"{""1"":""3""}",57
1844,142.134.224.161,1501709773,0,6155,0,"{""1"":""3""}",57
1845,76.69.103.125,1501712975,0,14238,0,"{""1"":""3""}",57
1846,81.183.125.58,1501713444,0,13342,0,"{""1"":""3""}",57
1847,69.47.45.118,1501714813,0,14419,0,"{""1"":""3""}",57
1848,73.93.62.76,1501717913,0,14072,0,"{""1"":""3""}",57
1849,2607:fea8:5ca0:1a7:1dbf:7ef5:3751:5301,1501718220,0,9668,0,"{""1"":""3""}",57
1850,2001:1284:f01c:ef40:6d2d:ad5:fd7b:edbd,1501719592,0,10706,0,"{""1"":""3""}",57
1851,2600:387:1:804::35,1501721233,0,13901,0,"{""1"":""1""}",57
1852,89.201.184.32,1501721304,0,14161,0,"{""1"":""3""}",57
1853,201.66.44.76,1501726082,0,13826,0,"{""1"":""3""}",57
1854,2601:243:c201:455b:a001:9a3b:b9ce:123a,1501726100,0,13839,0,"{""1"":""3""}",57
1855,174.255.140.30,1501726829,0,6113,0,"{""1"":""4""}",57
1856,2602:306:30aa:d6f0:a986:6a6:84cc:5b69,1501730139,0,14550,0,"{""1"":""3""}",57
1857,184.16.178.238,1501731645,0,13771,0,"{""1"":""3""}",57
1858,2600:8802:505:40f0:f4f9:6b84:8121:8fd1,1501741025,0,14127,0,"{""1"":""3""}",57
1859,204.237.80.199,1501742483,0,13259,0,"{""1"":""3""}",57
1860,88.88.161.18,1501754277,0,14382,0,"{""1"":""3""}",57
1861,86.44.158.127,1501756299,0,13898,0,"{""1"":""3""}",57
1862,2601:643:2:8afe:f443:26e8:d718:f2a7,1501758246,0,9861,0,"{""1"":""3""}",57
1863,202.161.123.118,1501761926,0,14434,0,"{""1"":""3""}",57
1864,212.247.214.189,1501768865,0,14199,0,"{""1"":""3""}",57
1865,85.53.149.137,1502046676,0,14268,0,"{""1"":""3""}",57
1866,120.17.94.108,1502074274,0,14569,0,"{""1"":""3""}",57
1867,92.52.60.162,1502099104,0,14309,0,"{""1"":""3""}",57
1868,91.150.125.77,1502104453,0,14135,0,"{""1"":""3""}",57
1869,77.241.139.185,1502217815,0,958,0,"{""1"":""3""}",57
1870,213.202.70.77,1502354029,0,13338,0,"{""1"":""3""}",57
1871,50.92.71.54,1502354835,0,9303,0,"{""1"":""3""}",57
1872,203.219.240.67,1502366056,0,10257,0,"{""1"":""3""}",57
1873,83.60.184.158,1502387863,0,9240,0,"{""1"":""3""}",57
1874,2601:186:300:c8fc:a58a:cf87:f508:ce25,1502392881,0,6269,0,"{""1"":""2""}",57
1875,2a02:59e0:0:7::12,1502396331,0,14618,0,"{""1"":""3""}",57
1876,184.90.34.30,1502398456,0,9690,0,"{""1"":""3""}",57
1877,89.155.216.115,1502401972,0,9626,0,"{""1"":""3""}",57
