leader_date,leader_member_id,leader_position,leader_rep_total
1398859200,6168,1,13
1398945600,49,2,20
1398945600,132,4,6
1398945600,6113,3,6
1398945600,7705,1,20
1399032000,7,4,6
1399032000,49,3,6
1399032000,6113,2,6
1399032000,6359,1,11
1399118400,7,3,4
1399118400,6269,4,4
1399118400,7635,2,5
1399118400,7705,1,10
1399204800,7,3,10
1399204800,288,1,14
1399204800,6249,4,5
1399204800,9475,2,13
1399291200,7,1,17
1399291200,132,3,13
1399291200,288,2,16
1399291200,7705,4,12
1399377600,7,2,9
1399377600,132,4,8
1399377600,6249,1,10
1399377600,7705,3,9
1399464000,7,3,11
1399464000,49,4,7
1399464000,132,1,27
1399464000,7705,2,16
1399550400,132,2,10
1399550400,1558,4,9
1399550400,6278,3,10
1399550400,7508,1,10
1399636800,132,3,7
1399636800,288,2,7
1399636800,1558,1,7
1399636800,6168,4,6
1399723200,132,1,11
1399723200,6168,3,5
1399723200,7481,4,5
1399723200,7543,2,5
1399809600,7,2,7
1399809600,132,1,17
1399809600,288,4,6
1399809600,6168,3,7
1399896000,1,3,8
1399896000,7,4,6
1399896000,164,2,8
1399896000,6168,1,9
1399982400,49,2,9
1399982400,132,1,11
1399982400,288,3,9
1399982400,6168,4,8
1400068800,2,4,6
1400068800,288,3,6
1400068800,2392,1,12
1400068800,6113,2,7
1400155200,7,2,6
1400155200,6113,4,4
1400155200,6155,1,10
1400155200,6269,3,5
1400241600,1,2,9
1400241600,4,3,7
1400241600,288,4,3
1400241600,6155,1,12
1400328000,288,1,21
1400328000,2392,2,8
1400328000,6278,4,7
1400328000,7481,3,8
1400414400,7,2,11
1400414400,168,3,10
1400414400,2392,4,10
1400414400,3721,1,16
1400500800,283,4,6
1400500800,288,2,7
1400500800,6269,3,7
1400500800,6278,1,12
1400587200,1,1,12
1400587200,6269,4,8
1400587200,6278,2,9
1400587200,7739,3,9
1400673600,1,4,9
1400673600,132,3,9
1400673600,6274,2,10
1400673600,9475,1,10
1400760000,132,1,23
1400760000,6168,2,19
1400760000,6278,3,14
1400760000,9475,4,9
1400846400,1,1,16
1400846400,6113,3,8
1400846400,6249,4,8
1400846400,7481,2,12
1400932800,1,1,14
1400932800,132,3,7
1400932800,6278,2,7
1400932800,7346,4,6
1401019200,6274,3,5
1401019200,6278,2,11
1401019200,7346,4,5
1401019200,7481,1,13
1401105600,288,4,5
1401105600,1558,3,9
1401105600,6278,1,21
1401105600,7481,2,10
1401192000,1,4,6
1401192000,132,1,18
1401192000,6168,2,9
1401192000,6269,3,7
1401278400,28,3,3
1401278400,132,1,16
1401278400,6278,4,3
1401278400,9475,2,4
1401364800,132,1,15
1401364800,288,2,13
1401364800,1558,4,7
1401364800,6278,3,11
1401451200,1,1,7
1401451200,4873,4,4
1401451200,6249,3,6
1401451200,6278,2,7
1401537600,1,2,11
1401537600,1558,4,7
1401537600,6168,3,9
1401537600,6278,1,12
1401624000,132,4,4
1401624000,288,1,29
1401624000,6168,3,5
1401624000,6278,2,13
1401710400,132,2,11
1401710400,288,3,10
1401710400,6278,1,11
1401710400,7346,4,6
1401796800,132,1,22
1401796800,288,2,15
1401796800,1558,3,9
1401796800,6278,4,7
1401883200,132,3,12
1401883200,288,4,11
1401883200,1558,2,12
1401883200,4873,1,13
1401969600,7,1,19
1401969600,132,2,10
1401969600,7508,3,8
1401969600,9475,4,6
1402056000,7,2,11
1402056000,132,1,17
1402056000,2220,4,8
1402056000,7346,3,9
1402142400,4,4,7
1402142400,7,1,30
1402142400,132,3,8
1402142400,288,2,10
1402228800,7,1,31
1402228800,130,4,6
1402228800,288,2,13
1402228800,6278,3,10
1402315200,7,1,16
1402315200,85,3,12
1402315200,6278,2,15
1402315200,7481,4,9
1402401600,7,2,6
1402401600,85,1,6
1402401600,4873,4,5
1402401600,6278,3,5
1402488000,7,3,3
1402488000,132,1,7
1402488000,3721,2,6
1402488000,7508,4,3
1402574400,1,4,4
1402574400,132,1,15
1402574400,6278,3,5
1402574400,7800,2,7
1402660800,132,1,13
1402660800,4873,3,5
1402660800,6280,4,5
1402660800,7346,2,7
1402747200,1,1,8
1402747200,132,2,7
1402747200,6168,4,4
1402747200,6278,3,5
1402833600,130,4,8
1402833600,1558,1,15
1402833600,2392,3,9
1402833600,7816,2,10
1402920000,1,2,5
1402920000,2392,4,3
1402920000,4873,3,5
1402920000,7508,1,12
1403006400,2,3,9
1403006400,7346,4,8
1403006400,7508,2,13
1403006400,7800,1,14
1403092800,1,2,9
1403092800,1558,3,7
1403092800,2392,4,6
1403092800,3721,1,15
1403179200,1,1,18
1403179200,132,4,12
1403179200,2306,3,14
1403179200,7508,2,16
1403265600,132,3,5
1403265600,2220,2,8
1403265600,2392,1,8
1403265600,7424,4,5
1403352000,7,4,6
1403352000,130,2,9
1403352000,132,1,12
1403352000,7508,3,8
1403438400,1,1,9
1403438400,4873,2,5
1403438400,6321,3,5
1403438400,7508,4,5
1403524800,1,1,7
1403524800,7,3,5
1403524800,2170,2,6
1403524800,7508,4,4
1403611200,49,1,12
1403611200,2170,4,5
1403611200,7346,2,6
1403611200,7720,3,5
1403697600,132,1,11
1403697600,168,4,6
1403697600,2306,2,8
1403697600,7636,3,6
1403784000,1,3,7
1403784000,2306,4,5
1403784000,7346,2,8
1403784000,7846,1,13
1403870400,132,2,5
1403870400,2075,3,3
1403870400,7346,4,3
1403870400,7846,1,16
1403956800,1,1,7
1403956800,3,2,6
1403956800,1558,3,6
1403956800,7846,4,5
1404043200,132,3,6
1404043200,2392,2,7
1404043200,6278,4,6
1404043200,7846,1,11
1404129600,49,4,5
1404129600,2306,2,6
1404129600,2392,1,7
1404129600,4873,3,6
1404216000,100,3,6
1404216000,2306,1,17
1404216000,2392,2,11
1404216000,7481,4,3
1404302400,56,4,4
1404302400,2306,2,5
1404302400,2392,1,5
1404302400,7481,3,5
1404388800,7,4,5
1404388800,132,3,9
1404388800,6278,1,17
1404388800,7481,2,10
1404475200,4,2,10
1404475200,50,3,5
1404475200,132,1,14
1404475200,6278,4,4
1404561600,4,3,4
1404561600,49,2,4
1404561600,132,1,20
1404561600,7508,4,3
1404648000,4,3,7
1404648000,130,4,7
1404648000,7720,1,9
1404648000,7864,2,8
1404734400,49,1,7
1404734400,132,2,7
1404734400,1986,3,5
1404734400,3721,4,5
1404820800,49,4,3
1404820800,132,2,9
1404820800,1986,3,4
1404820800,3721,1,10
1404907200,49,4,2
1404907200,56,3,2
1404907200,132,1,9
1404907200,4873,2,6
1404993600,132,4,5
1404993600,1209,1,14
1404993600,4873,2,6
1404993600,7871,3,5
1405080000,49,1,9
1405080000,132,2,9
1405080000,1209,4,3
1405080000,6278,3,5
1405166400,49,1,7
1405166400,132,3,3
1405166400,3491,4,2
1405166400,9475,2,6
1405252800,49,2,3
1405252800,56,3,2
1405252800,3721,1,7
1405252800,7508,4,2
1405339200,1,1,7
1405339200,4,3,5
1405339200,56,4,4
1405339200,132,2,5
1405425600,1,1,6
1405425600,132,3,4
1405425600,6359,2,6
1405425600,7481,4,4
1405512000,49,4,3
1405512000,56,2,6
1405512000,132,1,7
1405512000,2220,3,4
1405598400,4,4,3
1405598400,132,1,8
1405598400,6168,2,7
1405598400,7508,3,4
1405684800,1,2,6
1405684800,49,1,8
1405684800,132,4,3
1405684800,6168,3,4
1405771200,132,2,3
1405771200,2220,4,3
1405771200,6168,1,3
1405771200,9475,3,3
1405857600,1,1,5
1405857600,132,2,4
1405857600,2075,4,3
1405857600,6168,3,4
1405944000,7,3,8
1405944000,49,2,9
1405944000,132,1,28
1405944000,6168,4,5
1406030400,7,2,11
1406030400,49,4,3
1406030400,56,3,3
1406030400,132,1,14
1406116800,2,3,9
1406116800,132,1,27
1406116800,6168,2,13
1406116800,6278,4,5
1406203200,1,3,4
1406203200,56,4,4
1406203200,132,1,17
1406203200,6168,2,6
1406289600,1,2,12
1406289600,132,3,10
1406289600,333,4,7
1406289600,7424,1,27
1406376000,4,3,3
1406376000,4873,2,4
1406376000,6151,1,5
1406376000,7424,4,3
1406462400,132,1,9
1406462400,1772,4,4
1406462400,7496,3,5
1406462400,7508,2,8
1406548800,1,4,4
1406548800,7,2,6
1406548800,130,3,5
1406548800,132,1,12
1406635200,1,3,4
1406635200,7,4,4
1406635200,132,1,7
1406635200,2392,2,6
1406721600,49,2,9
1406721600,130,4,5
1406721600,3721,1,21
1406721600,7846,3,7
1406808000,1,4,7
1406808000,49,2,7
1406808000,132,3,7
1406808000,3721,1,13
1406894400,1,2,7
1406894400,132,1,12
1406894400,7496,3,5
1406894400,7846,4,4
1406980800,1,2,6
1406980800,130,1,7
1406980800,3721,3,5
1406980800,6168,4,4
1407067200,1,2,11
1407067200,4,3,6
1407067200,353,4,6
1407067200,7846,1,11
1407153600,1,1,6
1407153600,49,3,5
1407153600,3721,2,5
1407153600,7846,4,4
1407240000,1,1,11
1407240000,130,3,6
1407240000,3721,4,4
1407240000,7508,2,8
1407326400,1,1,9
1407326400,56,3,4
1407326400,2392,4,4
1407326400,7846,2,7
1407412800,1,3,3
1407412800,132,4,2
1407412800,2392,2,4
1407412800,7508,1,10
1407499200,1,2,5
1407499200,1986,3,3
1407499200,4873,4,2
1407499200,7508,1,10
1407585600,1986,4,2
1407585600,4873,3,3
1407585600,6359,2,3
1407585600,7508,1,8
1407672000,3,1,9
1407672000,1986,3,6
1407672000,7508,4,5
1407672000,7846,2,8
1407758400,56,3,3
1407758400,1986,1,5
1407758400,2170,4,3
1407758400,7846,2,3
1407844800,1986,3,4
1407844800,2170,1,7
1407844800,2220,4,4
1407844800,4873,2,4
1407931200,2392,2,4
1407931200,6278,4,4
1407931200,6321,3,4
1407931200,7636,1,5
1408017600,288,2,4
1408017600,4873,4,4
1408017600,6278,1,5
1408017600,7636,3,4
1408104000,56,2,6
1408104000,2392,4,4
1408104000,6278,3,5
1408104000,7846,1,6
1408190400,7,2,7
1408190400,7346,4,5
1408190400,7481,3,5
1408190400,7846,1,9
1408276800,7,2,7
1408276800,1986,4,5
1408276800,6278,3,6
1408276800,7481,1,7
1408363200,4873,2,11
1408363200,7504,1,11
1408363200,7846,4,7
1408363200,7916,3,8
1408449600,288,3,10
1408449600,7481,4,6
1408449600,7508,2,11
1408449600,7636,1,11
1408536000,132,4,4
1408536000,2220,1,7
1408536000,7508,3,4
1408536000,7846,2,6
1408622400,1,3,5
1408622400,329,4,4
1408622400,6155,2,7
1408622400,7846,1,11
1408708800,132,1,8
1408708800,2170,4,4
1408708800,2220,3,4
1408708800,7846,2,4
1408795200,1,2,10
1408795200,288,1,12
1408795200,2170,3,9
1408795200,7846,4,7
1408881600,1,1,14
1408881600,288,3,6
1408881600,1558,4,5
1408881600,6113,2,6
1408968000,1,1,14
1408968000,333,2,7
1408968000,1558,3,5
1408968000,4873,4,5
1409054400,1,3,6
1409054400,132,4,5
1409054400,6278,2,6
1409054400,7508,1,6
1409140800,132,4,4
1409140800,6113,2,6
1409140800,6278,3,5
1409140800,7508,1,6
1409227200,1,1,13
1409227200,287,2,6
1409227200,288,3,5
1409227200,6278,4,5
1409313600,1,4,3
1409313600,288,1,12
1409313600,3491,2,5
1409313600,7508,3,4
1409400000,1,4,2
1409400000,287,3,3
1409400000,288,1,5
1409400000,6278,2,3
1409486400,288,4,4
1409486400,6278,2,4
1409486400,7346,3,4
1409486400,7719,1,5
1409572800,1,3,6
1409572800,288,1,7
1409572800,958,4,6
1409572800,6278,2,7
1409659200,1,1,28
1409659200,288,3,15
1409659200,3721,4,6
1409659200,6278,2,23
1409745600,1,1,31
1409745600,288,4,7
1409745600,1558,3,8
1409745600,6278,2,8
1409832000,1,1,16
1409832000,68,3,4
1409832000,6122,4,3
1409832000,6278,2,5
1409918400,1,2,8
1409918400,4,4,3
1409918400,288,1,9
1409918400,3721,3,3
1410004800,2,4,4
1410004800,288,3,4
1410004800,7719,2,5
1410004800,7945,1,11
1410091200,1,1,16
1410091200,4,2,14
1410091200,68,3,7
1410091200,3721,4,5
1410177600,1,2,13
1410177600,7,1,14
1410177600,28,3,11
1410177600,132,4,10
1410264000,130,2,5
1410264000,1558,1,6
1410264000,6113,3,5
1410264000,7719,4,4
1410350400,1,2,11
1410350400,7,1,15
1410350400,333,4,4
1410350400,6278,3,5
1410436800,1,1,12
1410436800,7,3,9
1410436800,132,4,5
1410436800,6278,2,9
1410523200,1,4,8
1410523200,132,2,10
1410523200,288,3,9
1410523200,7424,1,13
1410609600,1,1,11
1410609600,288,4,5
1410609600,1558,3,5
1410609600,7424,2,7
1410696000,1,4,7
1410696000,1558,3,9
1410696000,7958,2,9
1410696000,7962,1,9
1410782400,1,1,31
1410782400,6278,4,8
1410782400,7958,3,9
1410782400,7962,2,15
1410868800,7,4,10
1410868800,288,3,11
1410868800,3491,1,13
1410868800,7958,2,12
1410955200,3491,4,4
1410955200,3721,3,5
1410955200,6278,2,9
1410955200,7481,1,13
1411041600,1,4,8
1411041600,288,1,25
1411041600,6278,2,13
1411041600,7481,3,9
1411128000,1,1,34
1411128000,132,2,11
1411128000,288,3,11
1411128000,7636,4,6
1411214400,1,1,16
1411214400,132,3,6
1411214400,288,2,10
1411214400,7481,4,5
1411300800,132,1,6
1411300800,288,3,5
1411300800,3721,4,4
1411300800,6113,2,5
1411387200,1,2,9
1411387200,7,3,6
1411387200,3721,1,10
1411387200,6113,4,6
1411473600,1,2,9
1411473600,4873,3,6
1411473600,6278,1,12
1411473600,7986,4,5
1411560000,1,2,10
1411560000,132,4,6
1411560000,3721,3,7
1411560000,6278,1,12
1411646400,1,1,10
1411646400,3721,4,4
1411646400,6278,2,7
1411646400,7719,3,4
1411732800,1,1,6
1411732800,130,4,3
1411732800,288,3,4
1411732800,7719,2,5
1411819200,1,1,24
1411819200,7,3,7
1411819200,132,4,6
1411819200,288,2,11
1411905600,1,2,27
1411905600,132,3,19
1411905600,2075,1,29
1411905600,6269,4,9
1411992000,1,2,13
1411992000,2075,1,17
1411992000,6278,3,7
1411992000,7424,4,7
1412078400,1,1,14
1412078400,2075,3,7
1412078400,6168,4,5
1412078400,6278,2,14
1412164800,1,4,10
1412164800,6269,1,14
1412164800,6278,3,14
1412164800,7719,2,14
1412251200,1,3,9
1412251200,6249,1,12
1412251200,6278,4,9
1412251200,7719,2,11
1412337600,7,1,8
1412337600,6269,2,7
1412337600,7424,4,6
1412337600,7986,3,6
1412424000,1,3,6
1412424000,274,2,6
1412424000,288,1,9
1412424000,7719,4,4
1412510400,288,2,16
1412510400,3721,4,9
1412510400,6168,3,11
1412510400,6278,1,18
1412596800,288,1,15
1412596800,6168,2,10
1412596800,7816,3,10
1412596800,9475,4,7
1412683200,132,1,10
1412683200,3721,4,4
1412683200,7636,3,5
1412683200,7816,2,6
1412769600,2820,2,4
1412769600,6168,4,3
1412769600,7424,3,3
1412769600,7816,1,10
1412856000,288,2,6
1412856000,3721,4,5
1412856000,7424,3,5
1412856000,9475,1,8
1412942400,7,2,15
1412942400,6113,4,7
1412942400,6168,3,14
1412942400,9475,1,20
1413028800,1,1,9
1413028800,6168,3,7
1413028800,7504,4,7
1413028800,7719,2,9
1413115200,288,3,14
1413115200,3721,1,19
1413115200,4873,4,10
1413115200,7504,2,15
1413201600,288,3,7
1413201600,2392,4,5
1413201600,3721,1,8
1413201600,7504,2,8
1413288000,1,4,7
1413288000,56,1,16
1413288000,288,2,13
1413288000,6113,3,8
1413374400,130,1,9
1413374400,288,3,7
1413374400,6113,2,8
1413374400,7962,4,6
1413460800,132,1,21
1413460800,6113,3,7
1413460800,6278,2,12
1413460800,7719,4,5
1413547200,132,2,5
1413547200,288,3,5
1413547200,6168,4,3
1413547200,7636,1,5
1413633600,1,1,8
1413633600,7,2,7
1413633600,56,4,6
1413633600,6106,3,6
1413720000,130,1,25
1413720000,6113,3,8
1413720000,6168,2,18
1413720000,7816,4,7
1413806400,288,2,10
1413806400,6168,4,6
1413806400,7424,1,13
1413806400,7816,3,8
1413892800,1,3,6
1413892800,288,4,5
1413892800,6168,2,8
1413892800,7816,1,11
1413979200,1,1,20
1413979200,6168,3,5
1413979200,6269,4,4
1413979200,7816,2,8
1414065600,1,3,13
1414065600,7,2,14
1414065600,6168,1,22
1414065600,6260,4,10
1414152000,130,2,10
1414152000,288,4,10
1414152000,6168,3,10
1414152000,7816,1,16
1414238400,1,3,6
1414238400,7,1,19
1414238400,130,2,8
1414238400,7636,4,6
1414324800,1,1,15
1414324800,7,3,10
1414324800,288,4,10
1414324800,6278,2,11
1414411200,1,1,29
1414411200,288,3,8
1414411200,3721,4,6
1414411200,7636,2,9
1414497600,288,2,5
1414497600,2306,3,5
1414497600,7636,4,3
1414497600,7816,1,8
1414584000,1,3,8
1414584000,288,1,14
1414584000,1558,4,6
1414584000,3721,2,13
1414670400,1,3,8
1414670400,7,4,8
1414670400,287,2,10
1414670400,288,1,19
1414756800,6155,2,11
1414756800,6278,1,11
1414756800,7719,4,7
1414756800,8102,3,8
1414843200,132,1,9
1414843200,6155,4,5
1414843200,6278,2,8
1414843200,8102,3,6
1414929600,132,3,7
1414929600,3721,1,25
1414929600,6113,2,11
1414929600,6278,4,6
1415016000,1,3,8
1415016000,7,2,10
1415016000,3721,1,11
1415016000,6278,4,6
1415102400,1,2,12
1415102400,3,1,15
1415102400,7,4,7
1415102400,8117,3,9
1415188800,6278,1,15
1415188800,7424,3,7
1415188800,7816,2,11
1415188800,7903,4,7
1415275200,1,4,5
1415275200,7,1,6
1415275200,138,2,6
1415275200,288,3,5
1415361600,1,3,9
1415361600,3721,1,11
1415361600,7424,2,10
1415361600,7816,4,6
1415448000,7,1,13
1415448000,3721,4,8
1415448000,6168,2,12
1415448000,7719,3,8
1415534400,7,4,7
1415534400,7719,1,10
1415534400,8125,2,9
1415534400,9475,3,8
1415620800,7,1,13
1415620800,3721,3,8
1415620800,6278,2,11
1415620800,7816,4,5
1415707200,7,2,6
1415707200,132,4,3
1415707200,6168,3,4
1415707200,6278,1,7
1415793600,7,1,9
1415793600,4873,2,7
1415793600,6278,3,6
1415793600,7816,4,6
1415880000,1,1,8
1415880000,132,4,3
1415880000,288,3,4
1415880000,8133,2,5
1415966400,132,1,18
1415966400,288,4,6
1415966400,3721,2,11
1415966400,6278,3,6
1416052800,132,1,11
1416052800,3721,2,7
1416052800,6278,4,7
1416052800,7504,3,7
1416139200,1,1,17
1416139200,7,3,10
1416139200,132,4,9
1416139200,7504,2,12
1416225600,1,4,7
1416225600,132,1,21
1416225600,274,3,7
1416225600,8159,2,8
1416312000,7,4,4
1416312000,132,2,6
1416312000,288,3,4
1416312000,6278,1,6
1416398400,132,1,13
1416398400,281,2,13
1416398400,2306,4,8
1416398400,7636,3,8
1416484800,281,3,6
1416484800,3721,4,6
1416484800,7424,1,8
1416484800,8165,2,6
1416571200,7,1,12
1416571200,3721,2,12
1416571200,7816,3,11
1416571200,8151,4,8
1416657600,7600,4,4
1416657600,7816,1,12
1416657600,8151,3,5
1416657600,9475,2,7
1416744000,132,1,21
1416744000,1558,3,5
1416744000,7816,4,5
1416744000,9475,2,6
1416830400,132,1,20
1416830400,1558,2,11
1416830400,4873,4,6
1416830400,6113,3,7
1416916800,132,3,5
1416916800,6155,2,6
1416916800,6278,1,7
1416916800,7346,4,4
1417003200,1558,2,8
1417003200,2392,3,8
1417003200,7424,4,5
1417003200,7816,1,9
1417089600,1,2,7
1417089600,2392,1,10
1417089600,7600,3,6
1417089600,8159,4,6
1417176000,288,2,7
1417176000,1558,4,5
1417176000,6168,1,8
1417176000,8173,3,5
1417262400,333,4,6
1417262400,6168,1,10
1417262400,8018,3,8
1417262400,8117,2,9
1417348800,7,4,8
1417348800,288,1,13
1417348800,1558,3,11
1417348800,8184,2,12
1417435200,2,2,9
1417435200,7,1,12
1417435200,1558,3,8
1417435200,4873,4,8
1417521600,7,2,8
1417521600,132,3,8
1417521600,3721,1,9
1417521600,8102,4,5
1417608000,1558,4,6
1417608000,6113,3,8
1417608000,7600,1,9
1417608000,8151,2,9
1417694400,1,4,5
1417694400,4873,1,13
1417694400,6113,2,8
1417694400,7816,3,6
1417780800,164,3,5
1417780800,6113,1,7
1417780800,6278,2,5
1417780800,7816,4,4
1417867200,7,4,5
1417867200,68,1,7
1417867200,288,3,5
1417867200,1558,2,6
1417953600,7,2,7
1417953600,288,1,7
1417953600,6122,4,6
1417953600,7508,3,7
1418040000,56,4,8
1418040000,288,2,11
1418040000,7600,1,12
1418040000,7816,3,9
1418126400,132,3,5
1418126400,288,1,19
1418126400,6278,2,6
1418126400,8018,4,5
1418212800,132,3,7
1418212800,288,4,6
1418212800,1558,1,8
1418212800,4873,2,8
1418299200,132,2,15
1418299200,7719,3,9
1418299200,7816,1,16
1418299200,8140,4,8
1418385600,7,2,12
1418385600,132,1,13
1418385600,6168,3,8
1418385600,8232,4,5
1418472000,288,2,10
1418472000,2220,4,5
1418472000,6168,1,11
1418472000,8018,3,6
1418558400,132,4,7
1418558400,6168,1,10
1418558400,8018,2,8
1418558400,8102,3,8
1418644800,132,1,25
1418644800,2220,4,5
1418644800,4873,3,7
1418644800,7816,2,13
1418731200,132,1,22
1418731200,288,3,5
1418731200,7346,4,4
1418731200,8264,2,6
1418817600,1,1,12
1418817600,132,2,8
1418817600,2220,4,6
1418817600,2392,3,6
1418904000,1,1,8
1418904000,2220,3,6
1418904000,2392,4,6
1418904000,7481,2,7
1418990400,1,1,27
1418990400,288,4,8
1418990400,3721,3,8
1418990400,7816,2,14
1419076800,1,2,5
1419076800,2392,3,5
1419076800,7816,1,6
1419076800,7903,4,5
1419163200,1,3,8
1419163200,2170,1,20
1419163200,2220,2,11
1419163200,8133,4,4
1419249600,1,2,11
1419249600,353,4,6
1419249600,3721,3,9
1419249600,8117,1,12
1419336000,1,1,27
1419336000,132,3,15
1419336000,3721,2,23
1419336000,7986,4,12
1419422400,281,3,9
1419422400,2392,1,13
1419422400,4873,4,8
1419422400,7962,2,12
1419508800,1,1,15
1419508800,2392,2,10
1419508800,6168,4,6
1419508800,7816,3,8
1419595200,1558,2,11
1419595200,2306,4,6
1419595200,6168,3,7
1419595200,7816,1,12
1419681600,7,2,7
1419681600,6168,4,6
1419681600,7481,3,7
1419681600,7816,1,9
1419768000,1,1,19
1419768000,2170,4,6
1419768000,3721,3,6
1419768000,6278,2,10
1419854400,1,1,24
1419854400,6278,3,8
1419854400,7816,4,4
1419854400,8133,2,8
1419940800,1,2,10
1419940800,3721,4,9
1419940800,7600,3,9
1419940800,7816,1,13
1420027200,2170,3,11
1420027200,3721,1,16
1420027200,7816,2,13
1420027200,8117,4,9
1420113600,1558,4,6
1420113600,7424,1,13
1420113600,7600,2,8
1420113600,7851,3,8
1420200000,6168,2,6
1420200000,6278,1,6
1420200000,7760,4,6
1420200000,8133,3,6
1420286400,1,1,22
1420286400,6168,2,9
1420286400,6249,3,8
1420286400,7760,4,7
1420372800,1,1,9
1420372800,4,3,5
1420372800,7,2,8
1420372800,1558,4,5
1420459200,1,4,9
1420459200,1558,2,11
1420459200,6278,3,9
1420459200,7719,1,19
1420545600,4,3,6
1420545600,7,2,8
1420545600,7600,4,5
1420545600,7962,1,9
1420632000,1,4,9
1420632000,132,1,17
1420632000,1558,3,10
1420632000,9475,2,12
1420718400,1,2,13
1420718400,288,1,24
1420718400,7816,4,8
1420718400,8982,3,9
1420804800,1,2,13
1420804800,1558,4,9
1420804800,6278,1,15
1420804800,8982,3,12
1420891200,1,1,13
1420891200,7,2,10
1420891200,6278,3,9
1420891200,8982,4,7
1420977600,1,1,28
1420977600,7,3,8
1420977600,288,2,9
1420977600,6278,4,7
1421064000,132,2,14
1421064000,1558,1,16
1421064000,6168,3,10
1421064000,7903,4,10
1421150400,1,1,24
1421150400,7424,3,8
1421150400,7816,4,8
1421150400,9475,2,9
1421236800,1,1,23
1421236800,3721,2,15
1421236800,6168,4,5
1421236800,9475,3,8
1421323200,1,3,10
1421323200,333,2,10
1421323200,1558,1,12
1421323200,3721,4,8
1421409600,1,1,7
1421409600,132,3,5
1421409600,2306,4,5
1421409600,7424,2,6
1421496000,7,3,4
1421496000,2170,2,4
1421496000,3721,4,3
1421496000,7600,1,6
1421582400,1,2,7
1421582400,7,3,6
1421582400,288,4,6
1421582400,319,1,12
1421668800,7,1,20
1421668800,132,3,12
1421668800,168,4,8
1421668800,6168,2,13
1421755200,1,4,7
1421755200,281,3,7
1421755200,6168,1,17
1421755200,7816,2,15
1421841600,1,2,8
1421841600,7600,3,6
1421841600,7816,1,9
1421841600,7903,4,6
1421928000,1,4,7
1421928000,1558,3,8
1421928000,2306,1,16
1421928000,7816,2,10
1422014400,1,2,10
1422014400,2170,1,14
1422014400,7816,3,6
1422014400,8018,4,6
1422100800,1,1,16
1422100800,2306,4,5
1422100800,6168,2,12
1422100800,7481,3,5
1422187200,6168,1,10
1422187200,6278,3,6
1422187200,7508,2,7
1422187200,8018,4,5
1422273600,2170,4,9
1422273600,6278,1,32
1422273600,7504,2,13
1422273600,7816,3,12
1422360000,1,1,19
1422360000,56,3,10
1422360000,1558,2,10
1422360000,6278,4,8
1422446400,1,1,20
1422446400,6168,4,9
1422446400,8018,3,11
1422446400,8212,2,13
1422532800,1,2,18
1422532800,130,3,9
1422532800,7816,4,9
1422532800,9144,1,21
1422619200,1,3,10
1422619200,1558,4,6
1422619200,7816,2,11
1422619200,9144,1,11
1422705600,1558,1,11
1422705600,6113,4,4
1422705600,6278,3,5
1422705600,7962,2,6
1422792000,130,4,9
1422792000,1558,1,15
1422792000,7816,3,12
1422792000,7962,2,13
1422878400,1,1,17
1422878400,7,4,6
1422878400,1558,2,9
1422878400,7962,3,6
1422964800,1,2,7
1422964800,6260,1,10
1422964800,7962,4,5
1422964800,9475,3,5
1423051200,1,1,21
1423051200,1558,2,8
1423051200,7424,4,6
1423051200,8117,3,7
1423137600,1,4,10
1423137600,1558,3,11
1423137600,2306,2,17
1423137600,7816,1,18
1423224000,1,1,27
1423224000,4873,2,10
1423224000,6260,3,8
1423224000,6359,4,6
1423310400,1,2,11
1423310400,7816,4,10
1423310400,9144,3,11
1423310400,9176,1,12
1423396800,1,3,9
1423396800,7346,2,11
1423396800,9144,1,12
1423396800,9176,4,6
1423483200,1,1,32
1423483200,2306,2,11
1423483200,7962,3,8
1423483200,9144,4,7
1423569600,1,1,23
1423569600,132,3,10
1423569600,7816,4,10
1423569600,9144,2,12
1423656000,1,1,20
1423656000,6359,4,5
1423656000,7816,2,11
1423656000,9176,3,7
1423742400,1,4,9
1423742400,6168,3,9
1423742400,7816,2,13
1423742400,9176,1,16
1423828800,1,1,25
1423828800,3721,3,6
1423828800,6359,4,6
1423828800,8102,2,7
1423915200,1,1,20
1423915200,6155,2,8
1423915200,9144,4,6
1423915200,9210,3,8
1424001600,1,3,9
1424001600,3721,1,13
1424001600,7508,4,6
1424001600,7600,2,9
1424088000,1,2,10
1424088000,2170,1,11
1424088000,7643,3,9
1424088000,7962,4,8
1424174400,1,1,10
1424174400,1558,4,6
1424174400,7620,2,9
1424174400,7816,3,8
1424260800,1,1,19
1424260800,6155,4,4
1424260800,7620,2,6
1424260800,9112,3,4
1424347200,1,2,11
1424347200,168,4,5
1424347200,6113,3,7
1424347200,9174,1,13
1424433600,1,1,10
1424433600,2170,4,5
1424433600,7962,2,9
1424433600,9144,3,5
1424520000,1,2,6
1424520000,68,1,9
1424520000,132,4,4
1424520000,7903,3,4
1424606400,1,2,8
1424606400,7,3,6
1424606400,7962,4,4
1424606400,8117,1,9
1424692800,7,2,5
1424692800,274,3,3
1424692800,7424,4,3
1424692800,9112,1,5
1424779200,281,2,12
1424779200,7719,4,6
1424779200,7903,3,7
1424779200,9112,1,16
1424865600,7424,3,8
1424865600,7719,2,8
1424865600,9112,1,16
1424865600,9144,4,7
1424952000,1,1,13
