mt_id,mt_date,mt_title,mt_starter_id,mt_start_time,mt_last_post_time,mt_invited_members,mt_to_count,mt_to_member_id,mt_replies,mt_last_msg_id,mt_first_msg_id,mt_is_draft,mt_is_deleted
3867,2015-07-15T20:11:29Z,hey&#33;,9503,2015-07-15T20:11:29Z,2015-07-19T16:46:27Z,a:0:{},1,7816,9,14114,14050,FALSE,FALSE
3868,2015-07-15T22:23:11Z,etc.,9144,2015-07-15T22:23:11Z,2015-07-16T06:16:13Z,a:0:{},0,1,1,14052,14051,FALSE,FALSE
3869,2015-07-16T18:48:19Z,hello,9503,2015-07-16T18:48:19Z,2015-07-18T00:14:52Z,a:0:{},0,7424,2,14068,14055,FALSE,FALSE
3870,2015-07-17T03:20:01Z,hail ,9503,2015-07-17T03:20:01Z,2015-07-18T02:06:32Z,a:0:{},0,8232,3,14079,14059,FALSE,FALSE
3872,2015-07-18T00:37:46Z,eyy,9503,2015-07-18T00:37:46Z,2015-09-21T06:49:08Z,a:0:{},0,9388,3,14835,14069,FALSE,FALSE
3874,2015-07-18T23:12:15Z,Hail Brother,3491,2015-07-18T23:12:15Z,2015-07-19T16:41:17Z,a:0:{},0,68,2,14113,14109,FALSE,TRUE
3875,2015-07-19T10:34:44Z,Question,9558,2015-07-19T10:34:44Z,2015-07-19T10:34:44Z,a:0:{},0,1,0,14112,14112,FALSE,FALSE
3876,2015-07-20T16:23:24Z,Tumblr,6113,2015-07-20T16:23:24Z,2015-07-20T21:32:54Z,a:0:{},0,7816,1,14119,14116,FALSE,TRUE
3878,2015-07-20T19:06:38Z,&quot; GasChamber.com for sale &quot;,9558,2015-07-20T19:06:38Z,2015-07-20T19:06:38Z,a:0:{},0,1,0,14118,14118,FALSE,FALSE
3879,2015-07-21T03:10:14Z,Hey,9549,2015-07-21T03:10:14Z,2015-09-15T02:57:14Z,a:0:{},1,7757,6,14676,14120,FALSE,FALSE
3881,2015-07-22T20:13:23Z,hello,9531,2015-07-22T20:13:23Z,2015-07-23T19:33:13Z,a:0:{},0,9503,4,14134,14124,FALSE,TRUE
3882,2015-07-22T20:13:35Z,hey,9531,2015-07-22T20:13:35Z,2015-07-22T20:13:35Z,a:0:{},0,7816,0,14125,14125,FALSE,TRUE
3883,2015-07-23T11:20:25Z,Rotherham,9174,2015-07-23T11:20:25Z,2015-07-23T11:20:25Z,a:0:{},0,7962,0,14130,14130,FALSE,TRUE
3884,2015-07-25T02:27:59Z,SSPX,281,2015-07-25T02:27:59Z,2015-07-25T19:27:00Z,a:0:{},0,1558,5,14144,14137,FALSE,TRUE
3887,2015-07-26T18:14:28Z,Shalom Volksgenosse,1558,2015-07-26T18:14:28Z,2015-07-27T16:28:31Z,a:0:{},1,2170,2,14157,14151,FALSE,FALSE
3888,2015-07-28T12:06:18Z,azov,7508,2015-07-28T12:06:18Z,2015-07-28T12:34:42Z,a:0:{},1,9570,3,14161,14158,FALSE,FALSE
3889,2015-07-28T12:50:42Z,Jet fuel can&#39;t melkt steel beams,1558,2015-07-28T12:50:41Z,2015-07-30T23:58:44Z,a:0:{},1,9569,7,14201,14162,FALSE,FALSE
3890,2015-07-28T13:36:12Z,Hello.,7600,2015-07-28T13:36:11Z,2015-07-29T00:44:19Z,a:0:{},0,9570,10,14184,14163,FALSE,TRUE
3891,2015-07-28T16:17:51Z,hello,9503,2015-07-28T16:17:50Z,2015-07-28T16:17:50Z,a:0:{},1,8133,0,14172,14172,FALSE,FALSE
3893,2015-07-29T10:56:26Z,Azov Recruitment,4873,2015-07-29T10:56:25Z,2015-08-01T09:40:56Z,a:0:{},1,9570,2,14224,14185,FALSE,FALSE
3894,2015-07-29T19:02:37Z,Hey man,6113,2015-07-29T19:02:37Z,2015-07-29T19:02:37Z,a:0:{},0,2075,0,14186,14186,FALSE,TRUE
3895,2015-07-29T19:04:40Z,Hows life?,6113,2015-07-29T19:04:40Z,2015-08-07T18:39:56Z,a:0:{},0,7424,4,14254,14187,FALSE,FALSE
3896,2015-07-29T19:09:58Z,Foreign volunteers,6113,2015-07-29T19:09:57Z,2015-07-30T16:45:46Z,a:0:{},1,9570,2,14198,14188,FALSE,FALSE
3898,2015-07-30T23:46:19Z,IM flag,9476,2015-07-30T23:46:18Z,2015-08-30T06:48:51Z,a:0:{},1,6237,4,14485,14200,FALSE,FALSE
3899,2015-07-31T23:10:02Z,Hey,1558,2015-07-31T23:10:02Z,2015-08-02T03:34:19Z,a:0:{},1,7816,17,14232,14205,FALSE,FALSE
3900,2015-08-01T08:46:25Z,White Man March,6237,2015-08-01T08:46:25Z,2015-08-14T05:03:29Z,a:2:{i:7;i:7;i:6260;i:6260;},3,7962,7,14278,14223,FALSE,FALSE
3901,2015-08-03T15:48:24Z,.,7962,2015-08-03T15:48:23Z,2015-08-03T16:15:12Z,a:0:{},0,9514,1,14235,14234,FALSE,TRUE
3902,2015-08-03T16:18:11Z,È™oim romÃ¢n etc...,9496,2015-08-03T16:18:11Z,2015-08-04T05:21:52Z,a:0:{},1,7892,2,14238,14236,FALSE,FALSE
3903,2015-08-05T21:48:44Z,hello,6260,2015-08-05T21:48:44Z,2016-02-26T07:36:54Z,a:0:{},1,9327,15,16963,14239,FALSE,FALSE
3904,2015-08-06T06:25:33Z,hey,6274,2015-08-06T06:25:33Z,2015-08-06T06:25:33Z,a:0:{},1,2075,0,14242,14242,FALSE,FALSE
3906,2015-08-07T03:27:56Z,hello,9503,2015-08-07T03:27:56Z,2015-08-07T03:27:56Z,a:0:{},0,7424,0,14250,14250,FALSE,FALSE
3907,2015-08-07T16:10:41Z,important&#33; ,2306,2015-08-07T16:10:41Z,2015-08-07T16:14:29Z,a:0:{},1,8165,1,14253,14252,FALSE,FALSE
3908,2015-08-07T19:41:03Z,Meet up,6113,2015-08-07T19:41:03Z,2015-08-07T19:41:03Z,a:0:{},0,7636,0,14256,14256,FALSE,TRUE
3909,2015-08-07T19:43:11Z,hi,6274,2015-08-07T19:43:11Z,2015-09-12T20:50:08Z,a:0:{},1,9570,2,14646,14257,FALSE,FALSE
3911,2015-08-08T11:38:20Z,.,7962,2015-08-08T11:38:20Z,2015-08-08T11:38:20Z,a:0:{},0,7,0,14261,14261,FALSE,FALSE
3912,2015-08-10T21:52:39Z,Sup Jew Yorker,7643,2015-08-10T21:52:39Z,2015-08-10T22:13:13Z,a:0:{},1,9555,3,14269,14266,FALSE,FALSE
3913,2015-08-11T12:37:30Z,Curious,7875,2015-08-11T12:37:29Z,2015-08-11T12:37:29Z,a:0:{},1,161,0,14272,14272,FALSE,FALSE
4065,2015-09-28T22:51:12Z,"Salutare, vecine",6322,2015-09-28T22:51:11Z,2015-09-28T23:32:22Z,a:0:{},1,9668,2,15080,15078,FALSE,FALSE
3916,2015-08-14T02:40:26Z,Protestantism,281,2015-08-14T02:40:26Z,2015-08-14T07:39:48Z,a:0:{},0,9335,1,14281,14276,FALSE,TRUE
4084,2015-10-07T02:01:56Z,Saludos,9149,2015-10-07T02:01:56Z,2015-10-08T18:48:17Z,a:0:{},1,44,3,15245,15214,FALSE,FALSE
3922,2015-08-18T13:56:08Z,Use proper english and punctuation,9475,2015-08-18T13:56:08Z,2015-08-18T14:00:38Z,a:0:{},0,9548,1,14316,14315,FALSE,FALSE
3921,2015-08-16T23:28:32Z,Florida.,7600,2015-08-16T23:28:32Z,2015-08-16T23:28:32Z,a:0:{},0,9583,0,14310,14310,FALSE,TRUE
3919,2015-08-16T21:06:39Z,L,9288,2015-08-16T21:06:39Z,2015-08-18T09:06:11Z,a:0:{},1,9475,3,14314,14308,FALSE,FALSE
3923,2015-08-18T15:55:35Z,what is the orange and black warrior doing wrong?,9548,2015-08-18T15:55:35Z,2015-08-26T19:22:28Z,a:0:{},0,9446,18,14449,14317,FALSE,TRUE
3924,2015-08-19T05:41:07Z,hello.,7600,2015-08-19T05:41:07Z,2015-08-19T05:41:07Z,a:0:{},0,4873,0,14324,14324,FALSE,TRUE
3925,2015-08-19T14:44:17Z,Hi,9548,2015-08-19T14:44:17Z,2015-08-19T14:44:17Z,a:0:{},0,9588,0,14326,14326,FALSE,TRUE
3926,2015-08-19T18:46:34Z,WMM,6260,2015-08-19T18:46:34Z,2015-08-22T06:55:52Z,a:0:{},1,6237,3,14367,14327,FALSE,FALSE
3928,2015-08-21T02:18:36Z,james poulter from vice,168,2015-08-21T02:18:36Z,2015-08-31T16:29:56Z,a:0:{},1,7,3,14512,14354,FALSE,FALSE
3929,2015-08-21T14:18:33Z,Just a quick note,7,2015-08-21T14:18:33Z,2015-08-23T06:28:37Z,a:0:{},0,7496,1,14373,14359,FALSE,TRUE
3930,2015-08-22T21:24:55Z,I deleted your thread,9475,2015-08-22T21:24:55Z,2015-08-22T21:24:55Z,a:0:{},1,9581,0,14368,14368,FALSE,FALSE
3931,2015-08-23T20:39:22Z,Haxking,9174,2015-08-23T20:39:22Z,2015-08-25T09:53:32Z,a:0:{},0,7757,4,14405,14375,FALSE,TRUE
3954,2015-08-30T22:50:57Z,Salut,9606,2015-08-30T22:50:56Z,2015-12-10T19:35:22Z,a:0:{},1,9496,6,16034,14489,FALSE,FALSE
3934,2015-08-25T00:33:16Z,Hey regarding the post about Slavros&#39;s Ethnicity,9571,2015-08-25T00:33:15Z,2015-08-25T00:33:15Z,a:0:{},0,7760,0,14391,14391,FALSE,TRUE
3935,2015-08-25T00:41:03Z,Hey hows it going,9571,2015-08-25T00:41:03Z,2015-08-26T18:57:38Z,a:0:{},0,9446,18,14448,14392,FALSE,TRUE
3936,2015-08-25T00:42:47Z,Whats up noid,9571,2015-08-25T00:42:47Z,2015-08-25T16:05:18Z,a:0:{},0,1558,2,14414,14393,FALSE,TRUE
3937,2015-08-25T03:03:14Z,haci bektash veli,9592,2015-08-25T03:03:14Z,2015-08-27T13:47:41Z,a:0:{},1,9475,8,14460,14403,FALSE,FALSE
3938,2015-08-25T10:17:02Z,Stop,9174,2015-08-25T10:17:02Z,2015-08-25T10:17:02Z,a:0:{},0,9599,0,14407,14407,FALSE,TRUE
3939,2015-08-25T12:06:44Z,Music,9174,2015-08-25T12:06:44Z,2015-08-25T12:06:44Z,a:0:{},0,7,0,14409,14409,FALSE,TRUE
3940,2015-08-25T14:55:49Z,hi,9548,2015-08-25T14:55:49Z,2015-08-29T17:34:32Z,a:0:{},0,9598,12,14480,14411,FALSE,TRUE
4001,2015-09-20T14:38:34Z,I&#39;m Back,7636,2015-09-20T14:38:34Z,2015-09-20T18:27:42Z,a:0:{},1,6269,1,14788,14775,FALSE,FALSE
3947,2015-08-27T03:44:13Z,IronSkype DeathWatch,8232,2015-08-27T03:44:13Z,2015-08-27T03:44:13Z,a:0:{},0,7424,0,14458,14458,FALSE,TRUE
3946,2015-08-26T23:49:46Z,Oi Ben. ,6155,2015-08-26T23:49:46Z,2015-08-26T23:49:46Z,a:0:{},1,7,0,14456,14456,FALSE,FALSE
3945,2015-08-26T21:43:13Z,sup guy,9586,2015-08-26T21:43:13Z,2015-08-26T21:43:13Z,a:0:{},1,958,0,14454,14454,FALSE,FALSE
3943,2015-08-26T20:41:29Z,Azov accepting English speaking volunteers?,9304,2015-08-26T20:41:29Z,2015-09-13T13:07:09Z,a:0:{},1,9570,5,14653,14451,FALSE,FALSE
3948,2015-08-27T07:56:19Z,VÃ¦r hilset&#33;,9534,2015-08-27T07:56:19Z,2015-08-28T14:35:20Z,a:0:{},1,9584,3,14470,14459,FALSE,FALSE
3949,2015-08-29T01:13:18Z,lel,9555,2015-08-29T01:13:18Z,2015-09-20T15:51:28Z,a:0:{},1,7481,8,14778,14475,FALSE,FALSE
3952,2015-08-30T07:00:20Z,Hammer of the Patriot,9590,2015-08-30T07:00:20Z,2015-10-07T20:50:06Z,a:0:{},1,2170,5,15227,14486,FALSE,FALSE
3950,2015-08-29T16:55:28Z,hello,9548,2015-08-29T16:55:28Z,2015-09-16T20:11:27Z,a:0:{},0,7481,15,14698,14479,FALSE,TRUE
4036,2015-09-23T12:39:40Z,WOW,9388,2015-09-23T12:39:40Z,2015-09-23T19:06:52Z,a:0:{},1,9363,3,14948,14921,FALSE,FALSE
3968,2015-09-02T03:09:12Z,Long time no see,6249,2015-09-02T03:09:11Z,2015-09-02T23:45:42Z,a:0:{},0,9569,4,14567,14551,FALSE,TRUE
3969,2015-09-02T14:11:42Z,h-hey,7481,2015-09-02T14:11:42Z,2015-12-01T07:36:45Z,a:0:{},1,9598,2,15919,14559,FALSE,FALSE
3971,2015-09-02T20:04:55Z,Confused,9174,2015-09-02T20:04:55Z,2015-12-01T07:26:41Z,a:0:{},1,9598,5,15918,14565,FALSE,FALSE
3972,2015-09-03T06:41:11Z,book scanning,168,2015-09-03T06:41:11Z,2015-09-07T18:29:36Z,a:0:{},1,9610,5,14610,14569,FALSE,FALSE
3973,2015-09-03T17:21:58Z,Heil,9174,2015-09-03T17:21:58Z,2015-09-04T10:14:35Z,a:0:{},1,9601,2,14588,14576,FALSE,FALSE
4063,2015-09-28T19:42:55Z,lel,7481,2015-09-28T19:42:55Z,2015-09-30T00:48:25Z,a:0:{},1,4873,8,15111,15069,FALSE,FALSE
3975,2015-09-06T13:15:51Z,Yo,9174,2015-09-06T13:15:51Z,2015-09-06T15:11:55Z,a:0:{},1,1558,4,14597,14593,FALSE,FALSE
3976,2015-09-06T20:39:08Z,hi,9548,2015-09-06T20:39:08Z,2015-09-06T20:39:08Z,a:0:{},0,9599,0,14598,14598,FALSE,TRUE
3977,2015-09-06T22:34:18Z,.,9174,2015-09-06T22:34:18Z,2015-09-07T10:02:59Z,a:0:{},0,1,1,14600,14599,FALSE,FALSE
3978,2015-09-07T15:23:00Z,Sticker,6237,2015-09-07T15:23:00Z,2015-09-09T02:27:43Z,a:0:{},1,9610,4,14631,14602,FALSE,FALSE
3979,2015-09-07T16:52:56Z,hello,9548,2015-09-07T16:52:55Z,2015-09-07T17:59:48Z,a:0:{},0,1558,4,14608,14604,FALSE,TRUE
3980,2015-09-08T10:40:49Z,FRM,9174,2015-09-08T10:40:49Z,2015-09-08T17:31:59Z,a:0:{},1,8165,4,14621,14614,FALSE,FALSE
3981,2015-09-08T15:13:06Z,Hey,9174,2015-09-08T15:13:06Z,2015-09-15T10:34:27Z,a:0:{},1,7757,6,14680,14616,FALSE,FALSE
3983,2015-09-10T12:12:41Z,Hammer of the Patriot,9174,2015-09-10T12:12:41Z,2015-09-10T18:22:29Z,a:0:{},1,2170,2,14639,14636,FALSE,FALSE
3984,2015-09-11T08:56:51Z,Activism,7962,2015-09-11T08:56:51Z,2015-09-11T08:56:51Z,a:0:{},1,7,0,14642,14642,FALSE,FALSE
3985,2015-09-12T22:23:27Z,Yo,9606,2015-09-12T22:23:27Z,2015-09-18T21:29:07Z,a:0:{},1,7760,13,14722,14647,FALSE,FALSE
3986,2015-09-13T10:32:55Z,Com Sec,56,2015-09-13T10:32:55Z,2015-09-18T21:41:24Z,a:0:{},1,9174,5,14725,14649,FALSE,FALSE
3987,2015-09-14T23:58:38Z,Spelling mistakes in banner quote,7760,2015-09-14T23:58:37Z,2015-09-15T08:12:54Z,a:0:{},1,1,1,14677,14674,FALSE,FALSE
3988,2015-09-14T23:59:06Z,ASAP.,7600,2015-09-14T23:59:05Z,2015-09-18T21:40:32Z,a:0:{},0,9174,19,14724,14675,FALSE,TRUE
3989,2015-09-15T10:31:48Z,NA,9174,2015-09-15T10:31:48Z,2015-09-16T07:03:40Z,a:0:{},1,9628,3,14697,14678,FALSE,FALSE
3990,2015-09-15T11:29:04Z,Opposing Antifa,9174,2015-09-15T11:29:04Z,2015-09-15T19:24:11Z,a:0:{},1,9632,2,14686,14681,FALSE,FALSE
3991,2015-09-15T23:39:00Z,stuff,9590,2015-09-15T23:39:00Z,2015-09-15T23:39:00Z,a:0:{},0,1,0,14695,14695,FALSE,FALSE
3992,2015-09-16T00:34:04Z,Hey Balder,9393,2015-09-16T00:34:04Z,2015-09-17T12:18:44Z,a:0:{},0,7543,1,14699,14696,FALSE,TRUE
3993,2015-09-18T00:54:16Z,skype,353,2015-09-18T00:54:16Z,2015-09-18T01:55:49Z,a:0:{},0,9626,3,14708,14705,FALSE,FALSE
4101,2015-10-18T05:41:31Z,Interested in Atomwaffen?,9304,2015-10-18T05:41:31Z,2015-10-18T05:41:31Z,a:0:{},0,9571,0,15341,15341,FALSE,FALSE
3995,2015-09-19T23:20:47Z,&gt;being that out of the loop,132,2015-09-19T23:20:47Z,2015-09-19T23:27:51Z,a:0:{},1,9446,2,14736,14734,FALSE,FALSE
3996,2015-09-19T23:31:24Z,ffs,1,2015-09-19T23:31:24Z,2015-09-21T18:18:51Z,a:0:{},0,7962,23,14855,14737,FALSE,TRUE
3997,2015-09-20T01:23:33Z,Suggestion,7636,2015-09-20T01:23:33Z,2015-09-20T10:37:24Z,a:0:{},1,7,1,14773,14747,FALSE,FALSE
3998,2015-09-20T02:42:00Z,Sure,7424,2015-09-20T02:42:00Z,2015-09-20T05:23:20Z,a:0:{},0,6155,2,14767,14760,FALSE,TRUE
3999,2015-09-20T06:05:43Z,Slavros&#39; Arrest,9112,2015-09-20T06:05:43Z,2015-09-20T06:05:43Z,a:0:{},0,7962,0,14769,14769,FALSE,TRUE
4019,2015-09-21T22:37:08Z,deleting some of my posts,9217,2015-09-21T22:37:08Z,2015-09-21T22:37:08Z,a:0:{},1,7,0,14871,14871,FALSE,FALSE
4018,2015-09-21T21:46:31Z,Ave,6322,2015-09-21T21:46:31Z,2015-09-22T09:13:23Z,a:0:{},1,7760,4,14889,14866,FALSE,FALSE
4016,2015-09-21T16:24:28Z,Hey.,9112,2015-09-21T16:24:28Z,2015-09-28T13:33:01Z,a:0:{},0,9217,4,15065,14846,FALSE,TRUE
4006,2015-09-20T22:01:48Z,signature,2170,2015-09-20T22:01:48Z,2015-09-20T22:01:48Z,a:0:{},1,7643,0,14815,14815,FALSE,FALSE
4004,2015-09-20T20:46:23Z,uprisings,2170,2015-09-20T20:46:22Z,2015-09-20T22:26:58Z,a:0:{},1,7,4,14822,14807,FALSE,FALSE
4003,2015-09-20T19:17:06Z,Grats&#33;,6269,2015-09-20T19:17:06Z,2015-09-21T03:11:35Z,a:1:{i:0;i:7424;},2,7816,8,14833,14791,FALSE,FALSE
4002,2015-09-20T15:58:48Z,hey,168,2015-09-20T15:58:48Z,2015-09-20T15:58:48Z,a:0:{},0,1,0,14779,14779,FALSE,FALSE
4000,2015-09-20T14:12:30Z,my post,7600,2015-09-20T14:12:30Z,2015-09-20T15:19:52Z,a:0:{},0,7424,1,14777,14774,FALSE,FALSE
4025,2015-09-22T02:24:20Z,why im bitching,9217,2015-09-22T02:24:20Z,2015-09-28T05:27:37Z,a:0:{},1,7636,5,15060,14887,FALSE,FALSE
4026,2015-09-22T14:00:51Z,SoCal,9657,2015-09-22T14:00:51Z,2015-09-22T19:04:34Z,a:0:{},1,9621,3,14902,14892,FALSE,FALSE
4027,2015-09-22T16:47:38Z,"I am not, nor have ever been, the one spamming the fucking sanic shit.",9304,2015-09-22T16:47:38Z,2015-09-22T16:47:38Z,a:0:{},1,7496,0,14896,14896,FALSE,FALSE
4028,2015-09-22T17:41:32Z,Advertising a non-political forum,9657,2015-09-22T17:41:32Z,2015-09-22T17:41:32Z,a:0:{},1,7,0,14897,14897,FALSE,FALSE
4029,2015-09-23T00:13:00Z,get on skype real quick,1,2015-09-23T00:13:00Z,2015-09-23T00:13:00Z,a:0:{},0,958,0,14906,14906,FALSE,TRUE
4030,2015-09-23T00:25:24Z,Hey ,293,2015-09-23T00:25:24Z,2015-09-23T02:06:15Z,a:0:{},1,2750,1,14911,14907,FALSE,FALSE
4031,2015-09-23T01:37:23Z,College,9637,2015-09-23T01:37:23Z,2015-09-24T18:36:21Z,a:0:{},0,9393,9,14987,14908,FALSE,FALSE
4032,2015-09-23T01:39:47Z,"Hey bro, saw you liked grand strategy games.",9304,2015-09-23T01:39:47Z,2015-09-23T20:30:03Z,a:0:{},0,9393,5,14949,14909,FALSE,FALSE
4033,2015-09-23T01:59:03Z,"Hey bro, saw you liked grand strategy games.",9304,2015-09-23T01:59:03Z,2015-09-23T02:23:58Z,a:0:{},1,9648,6,14917,14910,FALSE,FALSE
4034,2015-09-23T05:56:11Z,hey,1,2015-09-23T05:56:11Z,2015-09-23T05:56:11Z,a:0:{},0,7600,0,14919,14919,FALSE,TRUE
4035,2015-09-23T12:39:00Z,&#33;&#33;&#33;,9388,2015-09-23T12:39:00Z,2015-09-23T17:44:56Z,a:0:{},0,7636,9,14937,14920,FALSE,TRUE
4037,2015-09-23T16:03:55Z,.,9388,2015-09-23T16:03:55Z,2015-09-24T06:18:19Z,a:0:{},1,9534,8,14974,14931,FALSE,FALSE
4038,2015-09-23T16:20:26Z,Hey m8,9304,2015-09-23T16:20:26Z,2015-10-16T21:11:34Z,a:0:{},1,9634,5,15318,14932,FALSE,FALSE
4039,2015-09-23T17:42:04Z,IM Originals,7643,2015-09-23T17:42:03Z,2015-09-23T18:13:13Z,a:0:{},0,1,3,14941,14936,FALSE,FALSE
4040,2015-09-23T21:32:40Z,hi,9388,2015-09-23T21:32:40Z,2015-09-23T21:32:40Z,a:0:{},1,6155,0,14953,14953,FALSE,FALSE
4041,2015-09-23T21:33:06Z,x,9388,2015-09-23T21:33:06Z,2015-09-23T21:33:06Z,a:0:{},1,6155,0,14954,14954,FALSE,FALSE
4042,2015-09-23T21:35:43Z,hi,9388,2015-09-23T21:35:43Z,2015-09-23T21:35:43Z,a:0:{},1,6155,0,14955,14955,FALSE,FALSE
4043,2015-09-23T22:21:13Z,On that cancer thread,9267,2015-09-23T22:21:13Z,2015-09-24T07:07:44Z,a:0:{},0,1,2,14976,14962,FALSE,FALSE
4044,2015-09-24T06:31:15Z,gassing colonel,1,2015-09-24T06:31:15Z,2015-09-24T16:43:13Z,a:0:{},0,7424,6,14985,14975,FALSE,TRUE
4045,2015-09-24T15:38:06Z,DPRK,9174,2015-09-24T15:38:06Z,2015-09-27T21:01:48Z,a:0:{},1,9636,8,15033,14981,FALSE,FALSE
4046,2015-09-24T16:36:58Z,Hey,7636,2015-09-24T16:36:58Z,2015-09-24T16:43:41Z,a:0:{},0,7424,1,14986,14983,FALSE,FALSE
4047,2015-09-25T01:02:10Z,Salut,9654,2015-09-25T01:02:10Z,2015-09-25T01:20:08Z,a:0:{},1,2170,5,14995,14990,FALSE,FALSE
4048,2015-09-25T04:45:09Z,sorry,9503,2015-09-25T04:45:09Z,2015-09-27T17:53:04Z,a:0:{},1,9388,4,15029,14997,FALSE,FALSE
4049,2015-09-26T04:11:44Z,^_^,7481,2015-09-26T04:11:44Z,2015-09-26T04:35:05Z,a:0:{},0,7424,3,15014,15011,FALSE,FALSE
4050,2015-09-26T05:48:14Z,s,6168,2015-09-26T05:48:14Z,2015-09-26T05:58:09Z,a:0:{},1,4873,1,15016,15015,FALSE,FALSE
4051,2015-09-26T15:54:58Z,Question,7816,2015-09-26T15:54:58Z,2015-09-26T19:17:36Z,a:0:{},1,6113,1,15022,15018,FALSE,FALSE
4052,2015-09-26T18:33:36Z,Pozdrav,6322,2015-09-26T18:33:36Z,2015-09-26T18:39:47Z,a:0:{},1,9620,1,15020,15019,FALSE,FALSE
4053,2015-09-26T19:02:50Z,hello,6168,2015-09-26T19:02:50Z,2015-09-27T02:35:02Z,a:0:{},0,7424,1,15026,15021,FALSE,FALSE
4054,2015-09-26T21:25:24Z,Pozdrav,6322,2015-09-26T21:25:24Z,2015-09-26T21:28:36Z,a:0:{},1,9288,1,15024,15023,FALSE,FALSE
4055,2015-09-27T18:07:44Z,Hey,9174,2015-09-27T18:07:43Z,2015-09-27T18:07:43Z,a:0:{},1,9639,0,15030,15030,FALSE,FALSE
4056,2015-09-27T22:51:00Z,",",7962,2015-09-27T22:51:00Z,2015-09-27T22:51:00Z,a:0:{},1,7,0,15035,15035,FALSE,FALSE
4057,2015-09-27T22:54:42Z,emo faggot,8343,2015-09-27T22:54:42Z,2015-09-28T00:43:50Z,a:0:{},1,4873,14,15054,15036,FALSE,FALSE
4058,2015-09-28T00:02:55Z,M&#39;lady,8343,2015-09-28T00:02:55Z,2015-09-28T01:37:50Z,a:0:{},0,7424,1,15055,15049,FALSE,FALSE
4059,2015-09-28T00:10:10Z,serbia category,2170,2015-09-28T00:10:10Z,2015-09-28T00:10:10Z,a:0:{},1,9353,0,15050,15050,FALSE,FALSE
4060,2015-09-28T00:12:47Z,username,2170,2015-09-28T00:12:47Z,2015-09-28T03:14:21Z,a:0:{},1,8343,3,15057,15051,FALSE,FALSE
4061,2015-09-28T05:20:48Z,A favor to ask of you,9217,2015-09-28T05:20:48Z,2015-09-28T05:20:48Z,a:0:{},0,1,0,15059,15059,FALSE,FALSE
4062,2015-09-28T05:35:27Z,some happenings,9217,2015-09-28T05:35:27Z,2015-09-29T01:56:48Z,a:0:{},1,7600,6,15094,15063,FALSE,FALSE
4070,2015-09-30T01:49:29Z,Saying hi.,0,2015-09-30T01:49:29Z,2015-09-30T03:24:23Z,a:0:{},0,9335,1,15121,15118,FALSE,TRUE
4069,2015-09-30T01:27:17Z,#throwback,4873,2015-09-30T01:27:17Z,2015-09-30T01:41:00Z,a:0:{},1,7481,1,15117,15115,FALSE,FALSE
4395,2016-02-28T20:19:52Z,Make a Skype&#33;,9679,2016-02-28T20:19:52Z,2016-02-28T21:35:29Z,a:0:{},0,9393,1,17016,17015,FALSE,FALSE
4064,2015-09-28T21:27:30Z,quotes,1,2015-09-28T21:27:30Z,2015-09-28T22:01:36Z,a:0:{},0,9288,1,15076,15074,FALSE,TRUE
4073,2015-09-30T17:27:25Z,IntroduÃ§Ã£o.,9662,2015-09-30T17:27:25Z,2015-10-01T16:41:46Z,a:0:{},1,9626,9,15145,15127,FALSE,FALSE
4076,2015-10-01T22:47:57Z,The migrant tripped by the camerwoman,7760,2015-10-01T22:47:57Z,2015-10-03T13:59:13Z,a:0:{},1,9519,2,15181,15154,FALSE,FALSE
4074,2015-10-01T20:27:45Z,Universismen av Vidkun,1558,2015-10-01T20:27:45Z,2015-10-08T05:00:26Z,a:0:{},1,7543,2,15237,15149,FALSE,FALSE
4077,2015-10-03T00:52:21Z,Were you serious?,9393,2015-10-03T00:52:21Z,2015-10-03T18:49:53Z,a:0:{},0,9112,2,15182,15178,FALSE,TRUE
4081,2015-10-06T01:39:00Z,Meadhall thread,0,2015-10-06T01:39:00Z,2015-10-08T15:12:47Z,a:0:{},0,7600,6,15238,15200,FALSE,TRUE
4082,2015-10-06T13:14:18Z,Hey.,9112,2015-10-06T13:14:18Z,2015-10-06T22:10:55Z,a:0:{},0,9393,1,15212,15203,FALSE,FALSE
4083,2015-10-06T18:45:18Z,RE: Hello all...,9674,2015-10-06T18:45:18Z,2015-10-07T17:29:31Z,a:0:{},1,9144,2,15222,15204,FALSE,FALSE
4086,2015-10-07T21:33:37Z,question regarding self-help topic,283,2015-10-07T21:33:36Z,2015-10-07T23:03:01Z,a:0:{},1,2170,1,15229,15228,FALSE,FALSE
4085,2015-10-07T05:03:30Z,heyy,9503,2015-10-07T05:03:30Z,2015-10-07T18:15:39Z,a:0:{},0,7424,3,15223,15218,FALSE,FALSE
4094,2015-10-12T23:04:18Z,Hey,9692,2015-10-12T23:04:17Z,2015-10-13T03:05:10Z,a:0:{},1,9388,1,15275,15266,FALSE,FALSE
4091,2015-10-10T12:43:30Z,turk,9590,2015-10-10T12:43:30Z,2015-10-11T15:49:27Z,a:0:{},1,9475,1,15256,15255,FALSE,FALSE
4096,2015-10-15T03:09:42Z,Sup goy,3491,2015-10-15T03:09:42Z,2015-10-15T05:23:33Z,a:0:{},1,9112,1,15306,15304,FALSE,FALSE
